row,solver,r,c,time,comp,density,sing_values
row,arpack,40000,2000,0.2030203342437744,40,0.0005,"[3.855846097628551, 3.844327612396561, 3.7907108063287565, 3.7641235349535407, 3.7553779944397396, 3.7279514753670595, 3.7002160005423574, 3.687187578332967, 3.6659555632865732, 3.637312576455893, 3.6279162512633767, 3.611678098727554, 3.61054934062511, 3.599551645432006, 3.594363932132663, 3.5892070243441063, 3.5864402809927283, 3.58342119738328, 3.572187706337121, 3.570543779819954, 3.5695274653806583, 3.560771973774208, 3.556081501730051, 3.5529142423188977, 3.54801215863644, 3.5418119352897124, 3.5357515689253125, 3.53198775766453, 3.529948172083217, 3.522900010382707, 3.5189807680825647, 3.5121975757115633, 3.502159124358509, 3.500024986873213, 3.498094592337327, 3.4964463092926144, 3.494689044863918, 3.490675516596929, 3.488158529127994, 3.486693316362408]"
row,randomized,60000,2000,0.6438339948654175,80,0.001,"[7.241496379068266, 5.8498500352226745, 5.691204622956582, 5.659751313180272, 5.582585331025302, 5.576766464592852, 5.540461900087182, 5.529390672223911, 5.503917290739516, 5.501924410675402, 5.495534823426843, 5.489687740795898, 5.477440343418144, 5.459759056029396, 5.4479342557826325, 5.440546614124103, 5.435819185320542, 5.428762273135184, 5.4199431214816665, 5.411784474335504, 5.409543723547759, 5.395855255806467, 5.39286276096052, 5.386234006239518, 5.378007414030832, 5.37690034358191, 5.3727049429875695, 5.3678390819647035, 5.3527849320389445, 5.349938312623945, 5.345989882342308, 5.342071093555245, 5.331026119870849, 5.3261777314462595, 5.323676337039706, 5.321106127450451, 5.314357951721136, 5.313916155053362, 5.304847660900818, 5.301772546890348, 5.2952208100267795, 5.289746095945815, 5.288058173429474, 5.280516602010473, 5.279955955484132, 5.276317712378607, 5.269868587886919, 5.2679594322032495, 5.257880272439663, 5.255359182164505, 5.249623764794066, 5.247065414441152, 5.2445089686923785, 5.236964242156003, 5.233476465268266, 5.232498681302567, 5.227526603500927, 5.218046310270617, 5.216281459264335, 5.207859724879554, 5.200976765649778, 5.196762832752712, 5.187371809653733, 5.182528063152391, 5.1810050074050755, 5.178970154651311, 5.167952226862494, 5.164928912211491, 5.161990107998826, 5.158796171707826, 5.156854714841778, 5.150017783070091, 5.147286078650247, 5.13576544283647, 5.130985382155478, 5.129380789212376, 5.127822200995354, 5.118174280159593, 5.116220924314956, 5.110009831812971]"
row,randomized,60000,2000,0.0559850931167602,10,0.0005,"[4.3984437344877065, 4.279473621678192, 4.168318206256569, 4.117172664423757, 4.08093495459224, 4.056967200468344, 4.038001385305771, 4.032983272191578, 4.017172778855752, 4.0102048592427835]"
row,randomized,40000,2000,0.1389042139053344,40,0.0005,"[3.7615554567455476, 3.7289299288158633, 3.707456542466919, 3.6692224309694543, 3.641918774139711, 3.6302270587030216, 3.5870087661348338, 3.5562970837854957, 3.5256546083840847, 3.515836089841108, 3.5016667229403717, 3.5001654925018544, 3.471505260132983, 3.469847818831692, 3.4602485319707226, 3.4533657329982965, 3.4508184816932035, 3.4404894451001526, 3.430909623534113, 3.4197702378028474, 3.408099607771706, 3.4058534799391955, 3.3990531186719783, 3.3869599678108644, 3.3813506200514425, 3.3720425682831072, 3.367983111095648, 3.364618335326308, 3.3470708400806304, 3.3402727443963895, 3.3272902920155127, 3.323212224896179, 3.319754113881257, 3.314727402878508, 3.3014231314352243, 3.294773498900523, 3.2916962712699283, 3.2854842536235163, 3.282516278491154, 3.2792191939113025]"
row,randomized,40000,2000,0.5259238004684448,50,0.02,"[90.98157872979554, 19.3735591518634, 19.297165875127888, 19.273631389845463, 19.270860567563386, 19.243929617963513, 19.23151759867944, 19.21221454824921, 19.211608482209268, 19.19216944203151, 19.156169528996937, 19.140985116346375, 19.121682833022245, 19.118389974229817, 19.084683166566922, 19.081334324411138, 19.055291572267556, 19.05123255971725, 19.03179320594825, 19.01080447485171, 19.00324648362652, 18.98330699452407, 18.96862532458731, 18.941013679623484, 18.920596316675844, 18.91279759605072, 18.896848141490487, 18.87192187470401, 18.856440673072004, 18.835151698249625, 18.82881581528917, 18.81617507764957, 18.807926889919404, 18.79387842864171, 18.76415860786765, 18.755445649865212, 18.752119800882834, 18.734927788601485, 18.71542047871035, 18.699659322345443, 18.685923578702212, 18.668538635709442, 18.665157709991828, 18.652812492119235, 18.63253586527571, 18.61236846923314, 18.5932589805114, 18.573121521400566, 18.557860054165925, 18.543899590481935]"
row,arpack,50000,6000,2.703052592277527,10,0.01,"[87.70580712945808, 17.452916559470143, 17.448196907161307, 17.436478103858203, 17.427631689116925, 17.416107346589886, 17.41311895386508, 17.401850399471382, 17.396223858877057, 17.382573455188155]"
row,arpack,50000,6000,1.43952419757843,100,0.0005,"[5.476159854539454, 4.451469529252696, 4.4397366814353765, 4.429608745416814, 4.397128322945166, 4.390588933249368, 4.366929856865347, 4.352095165540914, 4.340280804108501, 4.325135260930733, 4.313964738770735, 4.302899554332063, 4.300978097109561, 4.2916826222296365, 4.288348026818122, 4.287475533561204, 4.282531134939203, 4.275375923018239, 4.267694112747756, 4.266621238817323, 4.256633904875807, 4.252045628321712, 4.251212818779182, 4.248994703830058, 4.2415153060528334, 4.239021179942427, 4.237970705792946, 4.235841172251787, 4.230063104530708, 4.227852993215799, 4.225855472614671, 4.223720700407996, 4.219234844940339, 4.217933667151237, 4.215861895595369, 4.211210418735981, 4.209073046672871, 4.204533939979458, 4.202398323428443, 4.200185890004886, 4.197758529183104, 4.195568653417204, 4.194001562421687, 4.19173043385305, 4.18969347797168, 4.186412470405435, 4.183856255226765, 4.182247720846595, 4.180577959093439, 4.1788652579501635, 4.176784410002688, 4.175965075324462, 4.1744166104446805, 4.171663229861565, 4.169858327774584, 4.16599438328217, 4.1650601461448105, 4.163853779254381, 4.160279145751878, 4.158590883383922, 4.157682924134517, 4.156245186777267, 4.153217385542873, 4.152082592899037, 4.149470921620965, 4.148818547849758, 4.1460880072258055, 4.144310969566677, 4.142059553116778, 4.1404898619893, 4.139156493151739, 4.137124357919586, 4.136818190998738, 4.134768973326756, 4.1337605144878555, 4.132611031651296, 4.131943618030193, 4.1285395036698205, 4.126051167162118, 4.124744084262928, 4.122106884216835, 4.121233412799582, 4.119664453401874, 4.11791537036511, 4.116420388586868, 4.114465747402421, 4.113798401990928, 4.11261093270248, 4.112281762436988, 4.11124375758068, 4.108024943315605, 4.10658966320198, 4.105167444578611, 4.104387005826262, 4.102646891505375, 4.10053915462138, 4.099099706981414, 4.097480981553444, 4.096320706233491, 4.094045989395892]"
row,randomized,60000,4000,1.6751393318176269,60,0.02,"[156.27498408716218, 24.25797276933937, 24.239768748278728, 24.20144675378821, 24.18835055873621, 24.17565879887629, 24.153486466154074, 24.145166601304425, 24.10074642616321, 24.097730330638573, 24.071759482983854, 24.066739176464477, 24.036165117708546, 24.03124645578021, 24.005377760318968, 23.98810101116124, 23.98027374809368, 23.96036272832725, 23.941626215493958, 23.909290669455846, 23.897548377390308, 23.884585059667497, 23.88135372909511, 23.849461716913197, 23.847464908919246, 23.84236986281357, 23.82288698767999, 23.79811540956163, 23.79160822163956, 23.777778415215007, 23.76509481266638, 23.752342295492948, 23.736445072609005, 23.716224570067187, 23.70965919567608, 23.69272619108037, 23.68211955579393, 23.67301339070003, 23.669022242474544, 23.654981218986936, 23.63802112124389, 23.630509549418523, 23.599988251913064, 23.583676821434846, 23.56693275732206, 23.55598822038346, 23.548075177164446, 23.54146602479517, 23.524433256666747, 23.509232323334434, 23.49183156509522, 23.471133013325574, 23.463574786107877, 23.458519483908617, 23.436079049650594, 23.425627386047214, 23.41057566089207, 23.399826097748104, 23.36579852785076, 23.351336747194015]"
row,randomized,40000,6000,0.1276299476623535,10,0.005,"[39.71010345061331, 10.913559187167408, 10.883257286600868, 10.864729904732085, 10.850989073547625, 10.837211610382623, 10.82249458774322, 10.815848485218542, 10.808626187623206, 10.786262751075295]"
row,arpack,40000,2000,0.5996366977691651,90,0.0005,"[3.855846097628551, 3.8443276123965595, 3.7907108063287582, 3.764123534953538, 3.755377994439736, 3.7279514753670546, 3.7002160005423548, 3.6871875783329644, 3.665955563286574, 3.637312576455897, 3.627916251263374, 3.6116780987275474, 3.61054934062511, 3.5995516454320056, 3.594363932132663, 3.5892070243441045, 3.58644028099273, 3.583421197383278, 3.572187706337119, 3.570543779819956, 3.56952746538066, 3.5607719737742065, 3.5560815017300547, 3.552914242318894, 3.548012158636438, 3.5418119352897124, 3.535751568925307, 3.53198775766453, 3.5299481720832135, 3.522900010382709, 3.518980768082568, 3.512197575711565, 3.5021591243585064, 3.5000249868732114, 3.498094592337325, 3.496446309292619, 3.494689044863919, 3.49067551659693, 3.488158529127994, 3.486693316362408, 3.4801894541070704, 3.4791970187988452, 3.4743292095088014, 3.4689564679714193, 3.461834964214302, 3.4610506580412865, 3.4596184895083164, 3.454538048734805, 3.4518773743623408, 3.450169868312453, 3.4458043390742032, 3.4410017086087814, 3.436343410464656, 3.43558242075457, 3.4330894394533367, 3.4302668252701034, 3.4286542942924294, 3.425502227299389, 3.4164510116770934, 3.415388572584752, 3.413580730357766, 3.4100351347567335, 3.407425085515789, 3.4011541476754372, 3.398918075935673, 3.394481106544011, 3.3930287250873485, 3.390705141411467, 3.387914717739, 3.3874713932065204, 3.383556046246203, 3.381463309044274, 3.3798471698311827, 3.3773793426622696, 3.3757787477448007, 3.3724065852491103, 3.372210056004163, 3.3686169498656477, 3.3655258898251716, 3.3644209467334667, 3.3614018703446726, 3.35973932150888, 3.3587963432341477, 3.355758968254211, 3.3546991664208505, 3.352913007634039, 3.3523498439058494, 3.351193104026202, 3.350042282246985, 3.3457391633301095]"
row,arpack,50000,2000,0.1414450407028198,10,0.001,"[6.649174461907174, 5.5436036937022894, 5.476751105235008, 5.439802433367845, 5.382531467170482, 5.374200883933951, 5.36809618870945, 5.355208343699879, 5.3367830351096766, 5.325475958048509]"
row,randomized,40000,6000,1.3167738437652587,90,0.01,"[78.47810231962137, 15.543780115142473, 15.539723039258984, 15.525921560637432, 15.499047455440436, 15.485001432189076, 15.4737339570074, 15.463832992843653, 15.457739576769573, 15.452994878041043, 15.448487017542792, 15.434822561922838, 15.419256393857314, 15.405445490499165, 15.397226779164892, 15.39066921733891, 15.380175027010646, 15.364180273152538, 15.359367159003089, 15.350751833706173, 15.344134262617299, 15.34193400686976, 15.332698281060143, 15.325766725934418, 15.320601328060004, 15.297269479734556, 15.292433854213332, 15.290356919990689, 15.282508879538085, 15.261185724014382, 15.253164984346814, 15.249976374122175, 15.23862235945273, 15.235812369889354, 15.234270125353707, 15.224192471303251, 15.216703786010381, 15.20762583903888, 15.198845349769773, 15.180536733410346, 15.174486884486985, 15.168583866770906, 15.154642684835732, 15.150320067214547, 15.137520974739719, 15.130992909303902, 15.118532289412665, 15.117590682134473, 15.10699775849297, 15.097593471051246, 15.087712406418834, 15.080006209803965, 15.072545739083541, 15.068773067255922, 15.06501784947218, 15.05642101670539, 15.046454891865093, 15.033535309113798, 15.027196643802075, 15.01529272468007, 15.009327818276748, 15.004877779826606, 14.990850788390143, 14.984341424441535, 14.976420027466634, 14.96292042288409, 14.958119795638734, 14.95487440879398, 14.94500709156188, 14.943451776048985, 14.930268240743185, 14.924252645504847, 14.918836965137015, 14.905161730551537, 14.900265421632373, 14.890268467434861, 14.881532407348711, 14.8740724932017, 14.862124469497596, 14.850767652615852, 14.841257162878296, 14.84032545707586, 14.830569230531442, 14.82100497034116, 14.812935150503218, 14.806179130696112, 14.791960724793967, 14.781656124376983, 14.771912426385402, 14.764588144690233]"
row,randomized,40000,4000,0.1533705234527587,10,0.01,"[64.40243108194385, 14.59760736301362, 14.568379053971444, 14.525282622292782, 14.520250352752146, 14.501428574097613, 14.478967546671928, 14.469232630890605, 14.463727945278332, 14.409002886964974]"
row,randomized,40000,2000,0.1404196500778198,40,0.0001,"[2.2317029254947403, 2.2164539595423673, 2.1919600681333273, 2.175173765929073, 2.1645454721973967, 2.1047443897506506, 2.1037248143485625, 2.0926856410563306, 2.092304495259999, 2.0832548727755547, 2.0697054864345326, 2.066500845077368, 2.0595841404446107, 2.045874960250741, 2.0374335672729003, 2.02411608408774, 2.017364394975391, 2.012523293247651, 1.9928318948623596, 1.9901222625978516, 1.9769189641160678, 1.9739595783403534, 1.9600032832548986, 1.9522346875265366, 1.9373270569349894, 1.9262578898581677, 1.9197886455369448, 1.9067752434181098, 1.901139230426537, 1.8951450476613378, 1.8766614998723523, 1.8674553226645731, 1.8631924082091422, 1.8593891661536426, 1.8551247684150147, 1.8535417214409295, 1.8447811401859202, 1.841532311972942, 1.8339487432896426, 1.8305201570815552]"
row,randomized,60000,6000,1.1948197603225708,80,0.005,"[48.57481364007641, 12.802930090730815, 12.779485943252324, 12.762208260270176, 12.743318722022694, 12.735523887338205, 12.725055505010587, 12.711107650350408, 12.701971927536125, 12.69361355713097, 12.689047645396371, 12.68219578736758, 12.667884944047119, 12.666117861209571, 12.66248984122103, 12.648163576346464, 12.642183878947192, 12.637509845364717, 12.627320406716972, 12.620741297494416, 12.611860547430581, 12.608463357836685, 12.604927509632473, 12.592962196912154, 12.58723571052022, 12.574068877685749, 12.56698592997264, 12.565978489822287, 12.555637341398159, 12.551710596446526, 12.544391208645349, 12.539035417527456, 12.535837310513132, 12.53188584966649, 12.52199719803855, 12.514875988816398, 12.512232693862028, 12.5046357835021, 12.500454363815306, 12.494994724786602, 12.493329348058284, 12.48776591380623, 12.481354938284056, 12.48005177619503, 12.466203223139809, 12.461519667933464, 12.453282717563754, 12.447622116953893, 12.440275435454998, 12.439425627519896, 12.43072523323143, 12.425730146844604, 12.42110917156064, 12.406297317547565, 12.398557363664839, 12.396217307954982, 12.39019820750803, 12.385363580080892, 12.376715724123114, 12.36984631439381, 12.36104049974239, 12.358112421458719, 12.351206658692012, 12.343114215901739, 12.339341716995744, 12.336205998881779, 12.333738040262245, 12.324176300541225, 12.309195465407086, 12.30598903141441, 12.299367699750604, 12.287889952928856, 12.285355046782609, 12.281319888169595, 12.26856515236855, 12.262658230411601, 12.253512509822361, 12.247050864846214, 12.241964102457233, 12.23713394066324]"
row,randomized,60000,6000,0.8303671836853027,90,0.0005,"[5.9272638090974805, 4.538749910100694, 4.464090325780403, 4.453943029428317, 4.444920248258172, 4.431372860413184, 4.426820020860592, 4.411554731773637, 4.404719711135691, 4.398830419346778, 4.386896469997174, 4.382552334016459, 4.373440312458549, 4.367747899071583, 4.366225165523738, 4.355702494653029, 4.349823667671431, 4.341004083842457, 4.337468782141076, 4.334574083041207, 4.332501235945309, 4.327726397751777, 4.325802607029751, 4.323961771821844, 4.315524097338779, 4.313177149506259, 4.311165379116844, 4.305575744769686, 4.301881666279653, 4.296929585662262, 4.296497727462076, 4.288234020069147, 4.285840071920577, 4.28365249771978, 4.277597105044122, 4.275625962096254, 4.272716891647925, 4.2684892462664825, 4.265671076500412, 4.264666156251075, 4.260508715703652, 4.257341201293647, 4.252961417334106, 4.245198210541717, 4.2440272154072485, 4.243611427811643, 4.239014170987167, 4.236484575971139, 4.233878936001544, 4.23081535872621, 4.226533346970355, 4.224775733885096, 4.217898775262939, 4.2156191669429495, 4.214816561527086, 4.209932036442496, 4.2057032993916525, 4.204274278313011, 4.202450118909773, 4.197846486761513, 4.19684279224989, 4.1941686422253195, 4.192846555107217, 4.1841407505502, 4.181217660334504, 4.178153831748731, 4.177888079527518, 4.176429695401006, 4.1723669987884255, 4.166579644510392, 4.165631737638594, 4.162208434401982, 4.160017557519947, 4.157641462385329, 4.1540694277755525, 4.150859621609051, 4.148001985224058, 4.147329380956455, 4.144618850407844, 4.140436516409006, 4.138140405290838, 4.132725777663152, 4.129966976662145, 4.1292877503446315, 4.120858181712881, 4.11745159757679, 4.112950141634136, 4.11192918316511, 4.109231655471148, 4.107609176576717]"
row,randomized,60000,4000,0.2546224355697631,40,0.0005,"[5.237936381360341, 4.3441196491021605, 4.330581675142275, 4.313400283253313, 4.3067353016140135, 4.2822321901399425, 4.276869861871009, 4.268696016577635, 4.263986742504705, 4.252282862591087, 4.242385940991246, 4.233505928950637, 4.227757273492123, 4.218053330399089, 4.213611325798112, 4.207986679044622, 4.201893063249274, 4.198021880584252, 4.184401093480912, 4.178831799885378, 4.168088336091749, 4.166231926717314, 4.156114997583962, 4.150381442584993, 4.145723727949537, 4.138003304749767, 4.134491662768555, 4.126403955904543, 4.11873853817559, 4.112917170629453, 4.106028310849381, 4.1027535122034635, 4.095434725716063, 4.087876905657039, 4.087603722674286, 4.080819031283025, 4.070283205483574, 4.065222716436467, 4.060972309669006, 4.052791343655939]"
row,arpack,50000,2000,0.346904706954956,20,0.005,"[26.72588116319907, 11.250486012927428, 11.216388183562488, 11.188868944459665, 11.186426428511838, 11.148669137722267, 11.135947811560415, 11.127600418988255, 11.123571269838038, 11.105973248964231, 11.100317057195594, 11.095207295743046, 11.086388261901016, 11.075253402192926, 11.068754114023262, 11.064095835256849, 11.062433471893115, 11.058429729856526, 11.053912381277621, 11.042870185741574]"
row,randomized,50000,4000,1.7624330282211305,80,0.02,"[142.7030566098194, 22.674185437372394, 22.65558944816357, 22.619243109564774, 22.592604379388593, 22.54900921155669, 22.52415254139658, 22.515788635440853, 22.50727320943347, 22.495538663370464, 22.482737363337492, 22.4724914767578, 22.439805454709447, 22.43089162504078, 22.411958116309652, 22.404953504304704, 22.385876034406227, 22.381665424737687, 22.352099783369738, 22.350632573454416, 22.33727909681426, 22.334921104493358, 22.326131718004095, 22.307101420402997, 22.286998712927495, 22.264494735699206, 22.252214378573488, 22.244914333780024, 22.231028608359225, 22.22797393720322, 22.21558280744171, 22.208360697189597, 22.18996426773242, 22.167870205720593, 22.154842501620855, 22.14473044870467, 22.13598601607496, 22.130014422707067, 22.111837595699736, 22.10652759973117, 22.08926789308605, 22.081164998894387, 22.073186541142746, 22.055883604386167, 22.037766266082134, 22.02988419161546, 22.028019058628043, 22.013671786784617, 22.01080652583165, 21.99383689913748, 21.980880930623183, 21.966927255299993, 21.962473873301384, 21.933554990863225, 21.924376500038957, 21.919090011488066, 21.917279877715437, 21.89074868078512, 21.88477493911581, 21.87597110828391, 21.852516629802633, 21.847617714511493, 21.840348707801237, 21.832405509102465, 21.823783290286062, 21.81255832960787, 21.795967118724015, 21.786073697077565, 21.768673296606092, 21.743722898444847, 21.741533587585504, 21.718234113340458, 21.711458883456267, 21.678797676089513, 21.663725598639278, 21.639036126621196, 21.633221112797575, 21.61857143746071, 21.59344627316869, 21.580514244315108]"
row,arpack,60000,2000,0.6694224596023559,70,0.001,"[7.248511128957594, 5.9772295208205, 5.85676782589377, 5.8306523904059935, 5.788977581774932, 5.7387292979500435, 5.733013367780267, 5.712178412034293, 5.6971748109811795, 5.674857947797475, 5.664552953145324, 5.654791264930918, 5.647315291941801, 5.64325135782305, 5.637303967300611, 5.636240650511083, 5.627474349651107, 5.622565529822047, 5.613036812810512, 5.611153245956275, 5.6049915721301575, 5.6020574392946605, 5.5999857590009645, 5.594832573168696, 5.591104526192494, 5.58363148959341, 5.577508507584056, 5.574952352961398, 5.567265725864793, 5.564049902038244, 5.559034453666519, 5.555499076147002, 5.553549341618819, 5.550311874378584, 5.548783337417071, 5.545202641842706, 5.5403516507185975, 5.538480841242019, 5.535839969519038, 5.528974309628901, 5.526864932799767, 5.5249825067087945, 5.522293600378389, 5.519046904947494, 5.513741517064658, 5.506370824965678, 5.504970070959024, 5.5028706311408495, 5.4987283011239265, 5.495734377031949, 5.492015690763301, 5.48886995362397, 5.488332674618201, 5.4849870428055425, 5.482539364854909, 5.480044196372397, 5.478139843454941, 5.474472381302805, 5.472772959956749, 5.470564508541872, 5.4675246093541, 5.465911343517967, 5.462665146231366, 5.461351530086319, 5.4595927888949385, 5.454484627333271, 5.453521942533536, 5.450290622653105, 5.448819548167015, 5.447334905151508]"
row,arpack,40000,6000,2.020068621635437,50,0.005,"[39.71010345091469, 11.446455797512726, 11.442040383485306, 11.433625904837845, 11.424425837925357, 11.414601628350997, 11.41038866058774, 11.40491040135626, 11.400951597581912, 11.393764006254488, 11.385306471997586, 11.381796289121825, 11.378065108867775, 11.371424695805535, 11.366337830368524, 11.36165435535925, 11.359375060643748, 11.355924220954238, 11.354140298639408, 11.348139318228187, 11.34400030855825, 11.337882870416825, 11.336120863159577, 11.332081414360777, 11.32562616240654, 11.323416840070694, 11.318276624112602, 11.315796923042104, 11.313373401074672, 11.310521905401075, 11.304936916954144, 11.30225329914254, 11.295984237989543, 11.291638635910218, 11.286951658405759, 11.284242025088814, 11.283348342604734, 11.278291281096417, 11.27476360928051, 11.271729133756553, 11.269770842586626, 11.266656895917176, 11.264571031210407, 11.26008357290586, 11.258378957553372, 11.252761341402746, 11.249262862475124, 11.246653281176632, 11.24530342815176, 11.244815334804374]"
row,randomized,40000,2000,0.1409282922744751,40,0.001,"[6.016860630708174, 4.968160876800658, 4.955716316625571, 4.911976125542493, 4.844993193123428, 4.8108021381292625, 4.767222249113581, 4.747581357333188, 4.728424321971766, 4.713903473621874, 4.69708390100787, 4.688030500673901, 4.685994222631363, 4.6752090624163225, 4.6572978782516605, 4.653190056927494, 4.644929267084836, 4.63341385858572, 4.625430833339082, 4.616360778347942, 4.6057019589855, 4.604238587782888, 4.585085106327807, 4.57922270138743, 4.574451347900628, 4.567353657838326, 4.564668495049609, 4.551468254229092, 4.547656909107343, 4.539113498771615, 4.532895485185272, 4.525279919489526, 4.514567346287656, 4.506552919192942, 4.503610183029421, 4.493003056011779, 4.487948310828785, 4.472751208480205, 4.4688520464050105, 4.461184395804422]"
row,randomized,60000,2000,0.6697933912277222,80,0.0005,"[4.497509931966749, 4.4253672030379425, 4.332996379077117, 4.286890839766563, 4.213706874626641, 4.192354001688293, 4.1867701300155735, 4.169836599904711, 4.156191889685429, 4.14880163743451, 4.129269795817245, 4.123134389446406, 4.114593883537322, 4.096165964676217, 4.0840149897754285, 4.080555765442687, 4.076761687352106, 4.061025246844741, 4.052588283005976, 4.050088633130935, 4.033832022173994, 4.030586492298376, 4.026869325889115, 4.025615753698217, 4.014431928088519, 4.003380200476301, 4.000259037715738, 3.999795282448324, 3.995571248120695, 3.9871470338935984, 3.9809063617160954, 3.9758996371297988, 3.971532982818519, 3.9702466607993445, 3.957244756862269, 3.955040110172561, 3.9530019457821686, 3.9461716611586004, 3.938842737735262, 3.934330032724426, 3.9254303185273303, 3.919016741791787, 3.9169095963676943, 3.911411125048353, 3.9102716095232095, 3.9084265809928533, 3.897830887373332, 3.8910801923037965, 3.8863149594755333, 3.881610599040857, 3.8752800983180506, 3.8713612035775418, 3.867795101061291, 3.8652704069034813, 3.8625455591632507, 3.8561675530907538, 3.8522429402307923, 3.8462315979404025, 3.8445339143050417, 3.8434832767406197, 3.8379867814173005, 3.8326034726404936, 3.82621777188204, 3.825061863201656, 3.8210053312664742, 3.814554601945299, 3.811775612539523, 3.805111213573526, 3.8005944466257366, 3.7954019426807384, 3.792498600485218, 3.7866600109722954, 3.7848155518134385, 3.776327756120863, 3.774239969732811, 3.768216121183751, 3.7605110891691913, 3.7595994113689555, 3.753024204450102, 3.7498922987330827]"
row,randomized,50000,4000,1.4189403533935547,100,0.01,"[71.93072100252165, 16.09818316973493, 16.07582098665761, 16.054904195280873, 16.050947960237092, 16.033194480721992, 16.031106772153176, 16.014921620377585, 16.000972283293017, 15.988604716807973, 15.976474350791907, 15.969660581197562, 15.955545337837748, 15.946958168961547, 15.941669353154968, 15.923345411815458, 15.919352008279606, 15.91457062308237, 15.910795014734209, 15.89717258123336, 15.885957405605946, 15.875060822817328, 15.85877835540077, 15.853329183598731, 15.844626545385562, 15.841399870543352, 15.838470926399046, 15.827040700792642, 15.817355080551835, 15.815047929567296, 15.798087024658685, 15.788526766448504, 15.776476951778907, 15.773168079926487, 15.769344872971626, 15.757125467000927, 15.746587784111284, 15.739027921457446, 15.736869233122082, 15.728026448819454, 15.723968657740652, 15.714821167617092, 15.706886333114834, 15.702972905030872, 15.68892409384355, 15.68068866588943, 15.674060293597202, 15.663197350997384, 15.661341557253262, 15.647586013483792, 15.64177944741569, 15.637818584520229, 15.62151009783803, 15.616712911899452, 15.610234647115025, 15.606774848747722, 15.597881321782626, 15.586326967622991, 15.578410680201532, 15.572429047943846, 15.563126075144513, 15.560338000675639, 15.545274361667257, 15.541204282288984, 15.52547211453071, 15.523414305966877, 15.516661866116177, 15.503136868624988, 15.499264667211426, 15.494573939807054, 15.485985240772099, 15.476043956671763, 15.474386308166597, 15.467513495199373, 15.460501214701882, 15.453344635380109, 15.447241728436754, 15.441529681233636, 15.431393257972093, 15.413725035770629, 15.41210793030896, 15.401305828203444, 15.391087416394999, 15.381075666253334, 15.37614673104235, 15.35637698743877, 15.350456775261723, 15.345858369529804, 15.332457044207043, 15.325248896493715, 15.313991667389624, 15.307056173259905, 15.298727631150708, 15.293481327038112, 15.281587274954262, 15.274716473758279, 15.262752334773428, 15.258324279661034, 15.246491052613322, 15.240932164074668]"
row,arpack,50000,6000,0.5835887670516968,70,0.0001,"[2.5060283651769724, 2.4968634199681894, 2.4682697573098555, 2.4681323797583508, 2.465314520843879, 2.4363380110866615, 2.431063277448058, 2.4156804510268115, 2.4075118949619734, 2.4021664633706536, 2.3954103906925397, 2.3912426950128673, 2.3839336616242464, 2.379448400804361, 2.3678170915993713, 2.3651801714851826, 2.364352625851574, 2.358218988678277, 2.357902871002673, 2.3545135392588854, 2.350729442997269, 2.349976694480422, 2.341312841760274, 2.3384073451923286, 2.3375193207274294, 2.33526999984212, 2.3293841387343908, 2.3228327253412684, 2.316688950598155, 2.315487323794076, 2.313868073756968, 2.309962573776878, 2.3011170559127945, 2.2993395861898653, 2.294367888915964, 2.2912312104066213, 2.2912036581168285, 2.2874305546413294, 2.287357635695135, 2.286025738633097, 2.283196986505821, 2.281343187629439, 2.2788558092285744, 2.2769098968477763, 2.2737527895649565, 2.272687811910267, 2.272451813683675, 2.2698556581620726, 2.269209451194637, 2.2691646873839093, 2.2676462430749096, 2.2603694772590646, 2.25607868031154, 2.2524380857103465, 2.2474087250315224, 2.246631643867182, 2.243386073528118, 2.242003863524361, 2.2418392391764206, 2.2407336763072725, 2.239158944860381, 2.2373905401707046, 2.2362839422528933, 2.2353587435664335, 2.2308879524897605, 2.230391600551386, 2.2292732491981364, 2.228869368952188, 2.2280462247310178, 2.2202083558284618]"
row,randomized,40000,6000,0.437597918510437,50,0.005,"[39.71010345083761, 10.989809090775363, 10.98505616382019, 10.961192215369772, 10.950572094074007, 10.940382539031116, 10.934851517828807, 10.933358014170805, 10.919707988793704, 10.902842073217782, 10.89597681389236, 10.888984218135816, 10.881967894032993, 10.87779387050819, 10.85980514192397, 10.855731782715482, 10.841883745756212, 10.841135195676282, 10.832115024652575, 10.82731602489299, 10.810160090679284, 10.80185250832382, 10.794936550987858, 10.785644065552974, 10.778487604005495, 10.77801428732199, 10.768144407455168, 10.763088446826236, 10.750435469293311, 10.74539811988527, 10.733414531619404, 10.731148453062827, 10.725764420906156, 10.71932693768901, 10.710469462351574, 10.706015500941149, 10.697100581304948, 10.68936456902347, 10.67796760938832, 10.669935958132283, 10.66684363802423, 10.66145488103619, 10.65073916595997, 10.644927487262411, 10.637244293795977, 10.62948674997359, 10.62814883834011, 10.61733937304984, 10.604258172550843, 10.60124533073781]"
