solver,r,c,comp,time,sing_values
randomized,90000,100,2,0.294789171218872,"[8934.769831021824, 8672.657879516186]"
full,60000,700,8,4.374092292785645,"[7836.900355013413, 7826.715032875988, 7811.637471667328, 7805.644198362283, 7796.594776094425, 7794.703628869495, 7790.641688568123, 7787.351270397871]"
full,30000,900,10,3.188627505302429,"[5855.914184098577, 5848.365378601145, 5840.420789495561, 5834.7364728716975, 5831.33700736384, 5821.602493393703, 5816.487835875597, 5814.219344792201, 5811.90089179875, 5809.855132380555]"
full,50000,600,19,2.807955098152161,"[7151.404476913122, 7141.445411063063, 7135.777008978616, 7128.310213002663, 7122.964199522345, 7115.601253581958, 7113.227016793969, 7109.96426902482, 7105.711581885475, 7094.21710443081, 7088.733291126305, 6425.973339085464, 0.708462208338474, 0.7082401224730548, 0.7075695934936636, 0.7073201008255766, 0.7070525906659887, 0.7061998876487793, 0.7058617969675607]"
full,20000,1000,4,2.495456075668335,"[4982.466033149158, 4975.630697495658, 4972.591435576578, 4968.763581666693]"
full,60000,200,10,0.8314267873764039,"[7462.155953247903, 7456.911345664498, 7446.159408098179, 7057.552594659013, 0.7443676115905842, 0.7433603592657355, 0.7427698943347665, 0.7423715310436406, 0.7419527855782186, 0.7406186107628973]"
randomized,30000,800,15,0.8114053726196289,"[5806.536530433924, 5794.3662448201085, 5787.119302686778, 5783.280955942348, 5777.557258767922, 5770.651105593489, 5768.634797790993, 5760.5748541480625, 5752.517310800794, 5749.388544971541, 5746.161295877231, 5741.091289662924, 5738.646650179152, 5736.1042645089665, 5731.658723985519]"
full,10000,900,12,1.085838508605957,"[3749.4381690070986, 3734.3597482621826, 3728.7012612547032, 3724.904410746651, 3718.198939334135, 3709.6132878076487, 3701.6871157997916, 3699.3054076185654, 3696.8883485856554, 3694.785516844782, 3690.57377748186, 3688.3728894714154]"
randomized,90000,400,20,1.5111918687820434,"[9229.563227149072, 9224.186191252924, 9214.307168059748, 9200.697369125854, 9195.62786273962, 9188.976372487781, 9187.01221750253, 8660.403712613, 0.8988218481802801, 0.896037899906668, 0.8957186656569713, 0.8945606246676562, 0.8934016613509396, 0.892121052886092, 0.8913786341164461, 0.8893975896053717, 0.8886495947382231, 0.8882629070799793, 0.88806082372243, 0.8864565891078687]"
full,20000,300,3,0.332215666770935,"[4573.637087615849, 4557.083330729013, 4552.185027579591]"
randomized,40000,700,18,1.048321580886841,"[6538.807409191289, 6514.4639979321155, 6505.422975195034, 6499.243132721073, 6492.7972031555355, 6489.188918050952, 6485.547103915445, 6480.05379497808, 6475.389894973871, 6471.056371900248, 6467.150584218927, 6462.294046649568, 6461.417772192081, 5770.9363957004825, 0.6287306913644833, 0.6279294571899449, 0.6252414616898375, 0.623419430798055]"
full,70000,700,8,5.1527546644210815,"[8399.06289353365, 8390.406369560144, 8380.488630532793, 8378.000664458872, 8367.372185748838, 8359.128899446454, 8354.432049314271, 8347.009270659593]"
randomized,20000,700,6,0.4244841814041137,"[4840.12872129203, 4830.519128648967, 4819.8066421309195, 4815.513380861972, 4813.158775000962, 4806.474626186575]"
randomized,60000,100,16,0.3430361747741699,"[7337.458108245671, 7099.02470192292, 0.7252885484451623, 0.7233122047973869, 0.7221982753853713, 0.7218954978786989, 0.7201975065683385, 0.7190071998217354, 0.7176235919953098, 0.7168901399781678, 0.716520149282, 0.7146935561021885, 0.7139919075250953, 0.7132736668910044, 0.7120273410719412, 0.7110763610758863]"
full,10000,800,1,0.8782154560089112,[3695.007605061092]
full,60000,700,7,4.6373453617095945,"[7836.900355013413, 7826.715032875988, 7811.637471667328, 7805.644198362283, 7796.594776094425, 7794.703628869495, 7790.641688568123]"
randomized,30000,500,6,0.4750924110412597,"[5636.09263929135, 5631.967733932169, 5616.145995455367, 5606.764504698654, 5599.323131800669, 5592.10188725014]"
randomized,30000,500,10,0.518748140335083,"[5636.092639291348, 5631.967733932164, 5616.145995455366, 5606.764504698651, 5599.323131800667, 5592.10188725014, 5589.406059024659, 5588.7589431637825, 5583.198704516645, 5004.49507491343]"
full,10000,500,1,0.3807414531707763,[3528.717212800915]
full,10000,500,11,0.3784738779067993,"[3528.717212800915, 3521.551179298086, 3505.299495122637, 3503.1753912950385, 3498.208892237978, 3490.6992371351753, 3488.7934357179574, 3477.9152025300887, 3475.103008985956, 2917.9647722969044, 0.34598472969313054]"
full,50000,1000,20,6.485325765609741,"[7369.3111787436665, 7347.510291245424, 7345.360604151291, 7342.854177021499, 7336.617665627889, 7334.135696500487, 7323.709892478189, 7317.998086611722, 7310.599986767159, 7305.2558517639045, 7302.284995824444, 7298.485509091986, 7297.890626828543, 7293.532269989351, 7292.19931187949, 7283.710003610031, 7280.433459318521, 7278.3276648257815, 7274.97297388129, 6453.291139680925]"
randomized,50000,400,3,0.5133924961090088,"[7023.240887143886, 7011.783543380207, 7006.778747814393]"
randomized,100000,100,20,0.6992580890655518,"[9405.788986665235, 9130.827451323948, 0.9303670862461889, 0.9299150063850663, 0.9282708219815661, 0.9257270562730965, 0.9255987637293351, 0.9248588504042441, 0.924012888529004, 0.9234427617485997, 0.9213462052965568, 0.9199974979169455, 0.9189288754129432, 0.9181629071597808, 0.918015164518345, 0.917045438895402, 0.9154723154835186, 0.9151293577089363, 0.9141054323393526, 0.9134374977455157]"
randomized,20000,900,20,0.7064234972000122,"[4941.214944674223, 4927.561694220763, 4922.236671774434, 4917.9509596601965, 4909.128859210933, 4905.950906514545, 4904.149257763519, 4893.334367274957, 4886.709321985079, 4882.93263068924, 4880.367316048455, 4875.845783585084, 4871.298078238516, 4867.4185771165485, 4865.70796450269, 4861.248296804274, 4856.430420254022, 4068.351397157363, 0.4725959802542794, 0.47198860410703414]"
full,10000,600,15,0.5141207218170166,"[3581.688379953807, 3571.0919206693666, 3565.8605905052727, 3559.3553298980178, 3549.894997467502, 3549.0861963735924, 3543.604362469266, 3535.4995184823733, 3529.157668822861, 3526.1053247809787, 3521.7200730889385, 2892.8506591534697, 0.35176379768694493, 0.35153960820448826, 0.35099030016422533]"
randomized,40000,600,13,0.8116947889328003,"[6470.037142115208, 6459.687434836076, 6456.657269956008, 6453.463913215244, 6443.13032771709, 6440.447445058304, 6433.696161145765, 6424.051754352588, 6420.512593583751, 6409.648312362233, 6406.162590827553, 5749.809023916521, 0.6220575905109771]"
randomized,20000,300,4,0.182770037651062,"[4573.63708761585, 4557.0833307290095, 4552.18502757959, 4536.261195254286]"
full,10000,700,10,0.6818279981613159,"[3649.9823830637147, 3627.454120203251, 3621.1148623796867, 3616.482176239402, 3609.5988343640956, 3607.4160665665054, 3599.333640835302, 3598.067570707701, 3593.5452427440564, 3587.773949234069]"
randomized,50000,1000,17,1.782682514190674,"[7369.311178743661, 7347.510291245431, 7345.360604151297, 7342.8541770215, 7336.617665627888, 7334.135696500484, 7323.709892478194, 7317.998086611721, 7310.59998676716, 7305.255851763905, 7302.2849958244515, 7298.485509091987, 7297.8906268285455, 7293.53226998935, 7292.199311879489, 7283.710003610024, 7280.433459318521]"
randomized,20000,1000,11,0.6135720014572144,"[4982.466033149156, 4975.63069749566, 4972.591435576574, 4968.763581666689, 4965.001892406017, 4960.285225204004, 4952.055714981018, 4946.988213717083, 4941.649435652641, 4936.110519063775, 4933.7340142003595]"
full,80000,600,18,4.745049953460693,"[8850.793013433391, 8847.582351483554, 8841.725261832145, 8832.827929010986, 8827.826000906485, 8821.315327822002, 8820.633913928355, 8818.184374893586, 8813.291272039713, 8803.515655800427, 8800.423791499652, 8144.730720692043, 0.8796388248958057, 0.8789714240649537, 0.8787903728504675, 0.8784788928691617, 0.8784154205830129, 0.8781124702149573]"
full,20000,700,1,1.3334485292434692,[4840.128721292031]
full,40000,500,10,1.665245318412781,"[6411.968297986339, 6399.859786552821, 6391.203802450295, 6388.112194955371, 6378.2446608704295, 6370.508509355871, 6361.718594275336, 6355.775013913394, 6353.916756824885, 5774.190955194715]"
randomized,40000,400,20,0.6360791683197021,"[6338.195755142778, 6332.0982128582045, 6326.645100166405, 6313.555817819617, 6310.40094936576, 6306.571410438753, 6294.665654718044, 5784.301104082927, 0.6144704853052932, 0.6139223904705537, 0.6130303654631948, 0.6121329753218333, 0.6116704215971772, 0.6098915733635886, 0.6097029472086108, 0.6080666796519054, 0.6066361651056301, 0.6063755941125358, 0.6046466338779465, 0.6042283753836073]"
randomized,10000,300,14,0.1211759328842163,"[3372.93980191431, 3361.4488381915617, 3347.1528138341755, 3336.259449158983, 3331.1593666187982, 2907.999575812762, 0.3252357009663469, 0.3249265022903703, 0.3240198158960009, 0.3237109243306042, 0.3222471941614282, 0.32194194937417153, 0.32094996475884824, 0.3199620688477561]"
full,60000,300,7,1.333802580833435,"[7565.795770325891, 7557.447410026403, 7539.6504964594105, 7529.222996840272, 7525.168692351191, 7053.443313910373, 0.7519457751701139]"
randomized,90000,700,10,2.10342218875885,"[9426.683382688403, 9411.025695294622, 9402.509238513901, 9396.685111739047, 9390.204764664868, 9386.519165439335, 9381.363128077437, 9375.671068339709, 9368.4779631076, 9364.341863669257]"
full,50000,100,5,0.4003824472427368,"[6717.913307892213, 6473.508019446566, 0.6709002031558953, 0.6708193314371055, 0.669591529186346]"
randomized,40000,200,9,0.2882462501525878,"[6163.904449433377, 6159.075239921198, 6154.8469278052, 5787.418277875304, 0.601804484788243, 0.6000999932446517, 0.5991481344309167, 0.5984954279522746, 0.5967295765625331]"
full,100000,100,10,0.8416307926177978,"[9405.788986665233, 9130.827451323947, 0.9391612140119423, 0.9375596971430308, 0.9370706853283157, 0.9360979944331786, 0.9354235760360751, 0.9347549263750653, 0.933625151197252, 0.9332143479669627]"
full,30000,600,15,1.659516167640686,"[5694.9584722118225, 5678.907793510772, 5675.290214976571, 5673.147098493712, 5665.674108841458, 5657.534921652498, 5655.944536198053, 5642.6872610881, 5642.342170607818, 5638.585622020672, 5634.9015891415265, 4982.004226355549, 0.5630603699685228, 0.5625497866244465, 0.5620231073455209]"
randomized,20000,500,8,0.3501942157745361,"[4716.999064296412, 4708.638486998777, 4698.771192054115, 4696.939928542365, 4684.755600146226, 4677.638157842511, 4671.7500095699015, 4669.20870851794]"
full,80000,700,18,6.05531165599823,"[8929.39415553451, 8914.937893667406, 8900.592517848401, 8898.42564402333, 8894.712571312239, 8887.388051130483, 8882.84934257464, 8879.950343578315, 8876.196010679574, 8863.382855901898, 8859.947877805243, 8851.710287172442, 8847.744053617846, 8174.28742594517, 0.8842554817973634, 0.8840243743186765, 0.8838440120440924, 0.8833208670674871]"
full,70000,200,14,0.9751376390457154,"[8035.5606512052755, 8023.400862030784, 8015.831708455535, 7632.039940281167, 0.8001699532252131, 0.8000595335052552, 0.7994193981721568, 0.7991799930020211, 0.7982116518063533, 0.797889567039815, 0.7974103764281332, 0.7959317190602421, 0.7957510178184648, 0.795195758695562]"
randomized,70000,200,18,0.5866461515426635,"[8035.560651205275, 8023.400862030789, 8015.831708455534, 7632.039940281168, 0.7876286341467399, 0.7865746051695026, 0.7855342390485979, 0.7846099827771338, 0.7825297377416207, 0.7822039426394292, 0.7803320213009785, 0.7796229112323132, 0.7784201190290573, 0.7778799325128737, 0.7765610827105258, 0.7761706815563432, 0.7751008850582167, 0.773697800332244]"
randomized,40000,500,13,0.7764626264572143,"[6411.968297986337, 6399.859786552817, 6391.2038024502945, 6388.112194955364, 6378.244660870436, 6370.5085093558655, 6361.718594275334, 6355.775013913397, 6353.91675682488, 5774.1909551947065, 0.6186488567246424, 0.6171712912505084, 0.6152399165941873]"
full,20000,900,7,2.0758324384689333,"[4941.2149446742305, 4927.561694220759, 4922.236671774438, 4917.950959660196, 4909.128859210938, 4905.950906514539, 4904.149257763522]"
randomized,40000,900,1,0.9724428415298462,[6614.3269034399145]
full,60000,400,6,1.924053239822388,"[7635.5559453069645, 7626.171220377036, 7621.333301922022, 7610.324977908186, 7603.999028571217, 7601.837300652203]"
randomized,60000,500,9,1.0815005779266358,"[7706.04489765008, 7698.838713026323, 7688.59431992128, 7676.809665971401, 7669.651204694838, 7667.79353703334, 7664.467490101185, 7655.621516743652, 7653.199744873867]"
randomized,40000,800,7,0.9333165168762207,"[6575.154756195017, 6563.350025855032, 6559.761904905758, 6549.124287969945, 6548.22457838824, 6545.789333878238, 6534.938236797568]"
full,100000,500,16,4.61408576965332,"[9761.627049663277, 9755.27456344837, 9749.08579673815, 9740.190088780962, 9732.047615670836, 9730.064166268832, 9727.316629601522, 9721.981474215456, 9717.802884166953, 9135.752201017114, 0.9715133265018517, 0.9705217557893219, 0.9699690318446691, 0.9697521569268421, 0.9690980807440581, 0.9687814912079948]"
randomized,10000,700,2,0.1795191049575805,"[3649.7221228976964, 3627.202491119985]"
full,50000,500,2,2.1343318462371825,"[7089.760396376955, 7083.308992633254]"
full,50000,900,13,5.344419527053833,"[7317.887825577336, 7307.056110618018, 7293.242784027487, 7289.872556969829, 7284.630312801209, 7282.2888941238, 7271.571548742012, 7268.528935102383, 7265.826230933023, 7260.159479047031, 7256.997020753712, 7253.364327118617, 7252.901505109038]"
randomized,100000,1000,20,3.7354119062423705,"[10027.258434685928, 10022.327658611186, 10019.027728890378, 10010.92587671124, 10003.23935624238, 9999.432230179389, 9995.69720135395, 9993.71862377726, 9986.028624627712, 9982.56029013207, 9978.14967672188, 9972.72911258897, 9971.89995494198, 9964.28590815649, 9960.89887937169, 9957.771548016117, 9955.285635996539, 9952.149847616534, 9949.301433685025, 9136.808208609065]"
randomized,10000,100,12,0.0358088254928588,"[3160.2583022109734, 2897.632484680486, 0.31204473869019617, 0.30917266270478216, 0.30746687990949045, 0.3067619303236431, 0.30564864040233564, 0.30391735724304697, 0.3035631256340139, 0.3025306506883731, 0.3017096881061058, 0.3004313107278961]"
randomized,20000,300,5,0.1914358377456665,"[4573.637087615854, 4557.083330729011, 4552.185027579596, 4536.261195254286, 4527.763113648954]"
randomized,90000,1000,2,2.072726273536682,"[9555.95524654238, 9538.945431023934]"
randomized,60000,300,12,0.6530330419540405,"[7565.7957703258835, 7557.4474100264, 7539.650496459411, 7529.222996840273, 7525.16869235119, 7053.443313910372, 0.7356271998484861, 0.7343374994144203, 0.7341147365726777, 0.7317141920568805, 0.7315593800590545, 0.7304292845502148]"
randomized,10000,300,20,0.1312624216079712,"[3372.9398019143073, 3361.4488381915608, 3347.1528138341773, 3336.259449158984, 3331.159366618799, 2907.999575812759, 0.3279012010969702, 0.32681254891579814, 0.326481515831318, 0.32506223351184976, 0.3239693013313846, 0.3238319932890653, 0.32271083347119045, 0.3215497434122731, 0.3213453317184425, 0.32064026920734406, 0.3198781085400187, 0.31835116090286164, 0.31813992277435593, 0.3176629441046189]"
full,20000,200,20,0.1826768636703491,"[4493.5054347215155, 4473.265462523505, 4468.596421375504, 4106.863922275751, 0.44475424444270506, 0.44425604326388063, 0.44394573827523603, 0.4429876456756746, 0.44253346713861946, 0.4421493505065755, 0.44060058808338665, 0.44039309663144977, 0.44011176006895825, 0.43972631403895196, 0.4391690550971696, 0.43845124559389964, 0.4382922009414113, 0.4376110180099505, 0.43725280741698813, 0.4365888387782795]"
full,60000,600,3,3.4344544410705566,"[7763.372071474042, 7758.105307507434, 7756.537694404247]"
full,100000,800,18,9.859079957008362,"[9944.55133906009, 9930.93245982956, 9920.767263176602, 9916.659054498286, 9903.83095613212, 9901.465112756186, 9894.425092699737, 9889.221273852385, 9884.816019595857, 9883.226646844269, 9876.597990795148, 9873.396302837122, 9871.460457224059, 9867.649633918387, 9864.268209876638, 9107.924293164826, 0.9858090112427229, 0.9855945441169884]"
randomized,20000,1000,10,0.5709782361984252,"[4982.466033149149, 4975.630697495654, 4972.591435576574, 4968.763581666686, 4965.001892406018, 4960.2852252040075, 4952.055714981019, 4946.988213717091, 4941.649435652639, 4936.110519063777]"
randomized,70000,900,14,2.2622983932495115,"[8498.173101559645, 8490.05372226482, 8481.665360119623, 8477.908942213178, 8475.178195100705, 8464.88087887639, 8456.830017313438, 8448.089834397899, 8444.470620230137, 8437.369127758215, 8434.289222622092, 8433.157331088718, 8428.074428668215, 8425.24779355226]"
randomized,30000,900,15,1.0037535667419433,"[5855.914184098586, 5848.365378601148, 5840.420789495555, 5834.736472871694, 5831.337007363834, 5821.602493393707, 5816.487835875593, 5814.219344792197, 5811.900891798749, 5809.855132380568, 5802.907436268815, 5797.676443299242, 5796.179339909876, 5790.8086586499, 5785.707842331937]"
full,80000,500,10,3.574525618553161,"[8794.724608715169, 8791.700832278755, 8784.113613584486, 8775.987704084058, 8771.702925725758, 8765.012321879965, 8756.4967172018, 8755.410479586804, 8746.894102989569, 8166.272284978335]"
randomized,40000,900,14,1.2534911155700683,"[6625.6178484655575, 6623.889505259186, 6614.131145610034, 6611.177411886736, 6605.051718871041, 6599.498592538523, 6592.721878461019, 6589.184770148336, 6587.696389136423, 6581.502342812344, 6577.57485009639, 6574.326614090636, 6564.114706203512, 6564.077526315732]"
full,10000,800,12,0.881583833694458,"[3695.007605061092, 3689.3502931406656, 3677.968289079681, 3672.9510701105933, 3666.671133830489, 3662.632179416424, 3660.6443488392456, 3646.0660141846124, 3640.4240436771756, 3636.9219306418563, 3630.3640395644243, 3626.7557530055856]"
full,20000,400,1,0.5288438081741333,[4647.130491872219]
randomized,100000,400,18,1.5890196561813354,"[9698.844424190045, 9692.2875513285, 9682.99704720939, 9675.95515475553, 9667.079345121067, 9666.052290808837, 9656.612295894241, 9120.512794209435, 0.9437709547009638, 0.9434544221530907, 0.942003416340247, 0.9401941119648201, 0.9382365235356863, 0.9373047923847019, 0.9364568968325848, 0.9350807533787702, 0.9335207487886625, 0.9331334288445186]"
randomized,50000,400,5,0.5634883880615235,"[7023.240887143891, 7011.783543380214, 7006.778747814393, 7002.021523074153, 6992.814576475419]"
randomized,10000,500,3,0.1603437423706054,"[3528.7172128009165, 3521.5511792980847, 3505.2994951226374]"
full,100000,100,8,0.8549864053726196,"[9405.788986665233, 9130.827451323947, 0.9391612140119423, 0.9375596971430308, 0.9370706853283157, 0.9360979944331786, 0.9354235760360751, 0.9347549263750653]"
randomized,80000,100,8,0.3393822908401489,"[8442.642480988938, 8188.778917063274, 0.8319200640487542, 0.8305459502099224, 0.8291910713068747, 0.8273924210507015, 0.8263523330288727, 0.8259503073041795]"
randomized,20000,900,13,0.6567522048950195,"[4941.214944674221, 4927.56169422076, 4922.236671774441, 4917.950959660198, 4909.128859210939, 4905.950906514546, 4904.149257763523, 4893.334367274956, 4886.709321985079, 4882.932630689238, 4880.367316048453, 4875.84578358508, 4871.298078238517]"
randomized,10000,300,12,0.1119674444198608,"[3372.9398019143086, 3361.4488381915603, 3347.152813834175, 3336.2594491589816, 3331.159366618798, 2907.999575812759, 0.3279889960345088, 0.3268875391958658, 0.3247226882083899, 0.32397892936432776, 0.3234282046495507, 0.321475742238843]"
randomized,10000,600,12,0.1971070528030395,"[3581.6883799538064, 3571.0919206693648, 3565.86059050528, 3559.3553298980137, 3549.894997467503, 3549.086196373591, 3543.604362469264, 3535.499518482371, 3529.1576688228606, 3526.105324780981, 3521.72007308894, 2892.8506591534688]"
full,30000,300,10,0.5637935400009155,"[5500.3878851987065, 5481.134974697204, 5473.435163215385, 5465.929456408415, 5456.713415888507, 4991.3744581576875, 0.5452411114436598, 0.544145723997291, 0.5433491963080082, 0.5428561020184385]"
full,10000,1000,2,1.3370160579681396,"[3791.5714860062976, 3782.313161632106]"
randomized,60000,100,15,0.3246414422988891,"[7337.4581082456725, 7099.024701922922, 0.7235860834918195, 0.7227366634289021, 0.7224344152710883, 0.7210060445069822, 0.71913075441723, 0.71827535816642, 0.7176565281162619, 0.7160491978698083, 0.7155861018975432, 0.7139206109904114, 0.7136365233088244, 0.7128174880588437, 0.711801821362148]"
randomized,100000,1000,12,3.1765013694763184,"[10027.258434685938, 10022.327658611193, 10019.027728890378, 10010.925876711237, 10003.239356242388, 9999.432230179373, 9995.697201353945, 9993.718623777264, 9986.028624627721, 9982.560290132076, 9978.149676721872, 9972.729112588971]"
randomized,80000,500,16,1.6045899629592897,"[8794.724608715176, 8791.700832278762, 8784.113613584499, 8775.987704084075, 8771.702925725765, 8765.012321879964, 8756.496717201804, 8755.410479586819, 8746.894102989583, 8166.272284978339, 0.851377499062126, 0.8498922058844421, 0.8486068914573279, 0.848369135196941, 0.8471098060255857, 0.8455844705344026]"
full,90000,500,18,4.117147707939148,"[9297.469223543816, 9288.089468973378, 9282.258757823756, 9274.471023932942, 9264.805702551925, 9263.169144136331, 9257.447803404491, 9252.976951111463, 9247.501883770206, 8668.789941746974, 0.9240269675708435, 0.9234891780300353, 0.9232435904728957, 0.9228213812275177, 0.922580018777405, 0.9221391103329263, 0.9219017660209743, 0.921377003327481]"
randomized,10000,200,5,0.0636400699615478,"[3288.858870576967, 3273.4356872688745, 3268.6479128433857, 2918.9120418324173, 0.3184423599008739]"
randomized,70000,400,12,0.962413001060486,"[8200.455652131537, 8192.548416846466, 8191.82429945694, 8176.064146692058, 8171.403778285485, 8166.100304889333, 8161.222255595428, 7629.326082207202, 0.7940619805910868, 0.7937025040410131, 0.7929224920688002, 0.7919446090867611]"
randomized,30000,300,6,0.2863675594329834,"[5500.3878851987065, 5481.1349746972055, 5473.43516321538, 5465.929456408413, 5456.7134158885065, 4991.3744581576875]"
full,10000,500,17,0.3788129568099975,"[3528.717212800915, 3521.551179298086, 3505.299495122637, 3503.1753912950385, 3498.208892237978, 3490.6992371351753, 3488.7934357179574, 3477.9152025300887, 3475.103008985956, 2917.9647722969044, 0.34598472969313054, 0.34573662381909886, 0.3454044017466354, 0.34460026136314575, 0.34441758386380394, 0.34416735178243363, 0.34391451364701875]"
randomized,30000,500,17,0.6391173124313354,"[5636.092639291349, 5631.967733932164, 5616.145995455364, 5606.7645046986545, 5599.323131800664, 5592.101887250143, 5589.40605902466, 5588.758943163779, 5583.1987045166425, 5004.4950749134305, 0.5447549174063894, 0.5425270749545223, 0.5422781529971024, 0.5416491080936209, 0.5407136867668068, 0.5392167053065041, 0.5380075372076952]"
full,50000,700,15,3.617337465286255,"[7225.146784089902, 7200.124670915714, 7195.245158238565, 7186.968824517922, 7185.450533596502, 7175.690896139022, 7167.513329754211, 7163.117814157026, 7159.150422233934, 7155.379036377891, 7151.368974508321, 7147.929675500767, 7144.2934556797045, 6459.240421237952, 0.7135205346004061]"
full,20000,400,12,0.5329367160797119,"[4647.130491872219, 4632.074509830497, 4626.709408021868, 4621.148683996786, 4616.229465517636, 4611.946912199553, 4606.988004857468, 4099.879433857668, 0.45968759700141326, 0.45904026700474987, 0.45851832290911326, 0.45825250603806883]"
full,50000,300,6,1.0461443185806274,"[6964.436979565709, 6932.833201987828, 6924.519416377996, 6916.025967469433, 6911.593780214679, 6453.248154307009]"
full,20000,500,18,0.7561110973358154,"[4716.999064296411, 4708.638486998781, 4698.771192054108, 4696.939928542366, 4684.755600146226, 4677.63815784251, 4671.750009569901, 4669.208708517942, 4665.951079856971, 4082.9817447332425, 0.46594759137278774, 0.465429008659232, 0.465232830997888, 0.46468956630897146, 0.4641031564447302, 0.4634318001766422, 0.46331453166159586, 0.46293389343203994]"
randomized,10000,300,9,0.1176922082901001,"[3372.9398019143086, 3361.4488381915617, 3347.152813834174, 3336.259449158983, 3331.1593666188005, 2907.9995758127598, 0.32541725021467083, 0.3244935271618855, 0.3237003940145533]"
randomized,60000,600,8,1.0515042066574096,"[7763.3720714740475, 7758.105307507448, 7756.5376944042555, 7742.117041110349, 7739.362688683916, 7733.178126507551, 7725.212598920604, 7722.701861395829]"
randomized,80000,900,6,2.210889792442322,"[9018.298836456044, 9010.104962099698, 9008.181085656766, 8998.670493327922, 8989.908033425025, 8988.554584070507]"
full,70000,100,16,0.5937712907791137,"[7913.004333847321, 7675.890168364745, 0.7898454202854733, 0.7894327680071761, 0.7868569253008282, 0.7861059887764298, 0.7855421232482871, 0.7847307146276631, 0.7843053793064433, 0.7838940802013905, 0.7833599334051546, 0.7824908403444237, 0.7817301167626606, 0.7810913602582028, 0.7809247870328188, 0.7803856857767374]"
full,70000,200,10,0.997129774093628,"[8035.5606512052755, 8023.400862030784, 8015.831708455535, 7632.039940281167, 0.8001699532252131, 0.8000595335052552, 0.7994193981721568, 0.7991799930020211, 0.7982116518063533, 0.797889567039815]"
randomized,70000,700,12,1.73704137802124,"[8399.062893533648, 8390.406369560144, 8380.488630532787, 8378.000664458865, 8367.372185748849, 8359.128899446461, 8354.432049314271, 8347.0092706596, 8344.033114393042, 8335.52229836859, 8331.792807202424, 8327.218845739997]"
randomized,20000,400,6,0.2410506725311279,"[4647.130491872229, 4632.074509830492, 4626.709408021864, 4621.148683996791, 4616.229465517637, 4611.946912199554]"
randomized,50000,800,3,0.9770527362823488,"[7253.587927146023, 7246.634341713205, 7234.100481385903]"
full,50000,1000,5,6.564852976799012,"[7369.3111787436665, 7347.510291245424, 7345.360604151291, 7342.854177021499, 7336.617665627889]"
randomized,100000,900,6,2.7826747417449957,"[9993.72163709176, 9985.412525904097, 9966.229090449195, 9959.730818897064, 9956.41008274024, 9953.796018835716]"
full,20000,300,7,0.3348290681838989,"[4573.637087615849, 4557.083330729013, 4552.185027579591, 4536.261195254291, 4527.763113648953, 4099.879026220103, 0.45192285302224]"
randomized,50000,400,2,0.4875827074050903,"[7023.240887143884, 7011.783543380215]"
randomized,20000,500,3,0.2926976680755615,"[4716.999064296413, 4708.638486998769, 4698.771192054111]"
full,40000,900,11,4.255941796302795,"[6625.617848465554, 6623.889505259186, 6614.131145610033, 6611.177411886739, 6605.051718871044, 6599.498592538519, 6592.721878461024, 6589.184770148335, 6587.696389136419, 6581.502342812342, 6577.574850096391]"
randomized,10000,400,12,0.1398868083953857,"[3446.4302369060974, 3440.3076498464807, 3431.6131569399076, 3430.080826683977, 3420.177300870277, 3412.1411156099234, 3409.917614675946, 2914.8831268388194, 0.3337983594674247, 0.33198758133367245, 0.331040233984526, 0.3290270862717622]"
randomized,50000,200,6,0.3171369075775146,"[6841.235073520946, 6837.411939964264, 6834.127292601145, 6448.062394003368, 0.6674148352726653, 0.6670887975911552]"
full,30000,1000,8,3.8706538677215576,"[5904.398694519376, 5899.793741140223, 5890.046603146045, 5883.838549118857, 5881.225912232154, 5869.148357308062, 5865.803745967825, 5859.32813974527]"
randomized,80000,300,18,1.0039968013763427,"[8661.952394441578, 8646.68286648908, 8641.094407741799, 8628.396916693098, 8624.593270705116, 8147.841025662814, 0.8439778551180805, 0.842972468318239, 0.8409831327355336, 0.8407457610510591, 0.839517102923157, 0.8393232168440837, 0.8375781836443192, 0.8368948309926919, 0.8361383226669284, 0.8355451021576422, 0.8347840346794625, 0.8330023728202361]"
full,20000,300,20,0.3304608345031738,"[4573.637087615849, 4557.083330729013, 4552.185027579591, 4536.261195254291, 4527.763113648953, 4099.879026220103, 0.45192285302224, 0.4516128794679051, 0.4514649074924013, 0.4511785402271151, 0.4504450094997322, 0.45012633784012046, 0.4495779471733434, 0.4492163000231596, 0.448947618075822, 0.44866544623953786, 0.44816256549906947, 0.44756421562013005, 0.44736456725723506, 0.44665513779449495]"
full,60000,300,18,1.308640718460083,"[7565.795770325891, 7557.447410026403, 7539.6504964594105, 7529.222996840272, 7525.168692351191, 7053.443313910373, 0.7519457751701139, 0.7514130644343766, 0.751021534213383, 0.7505547250545244, 0.7499110845325381, 0.7492477705820739, 0.7490497329720389, 0.7482634954685917, 0.7480591697841511, 0.7473330368034806, 0.746917642515151, 0.7465584730097069]"
full,20000,100,14,0.0805850505828857,"[4370.042744383583, 4100.394200089637, 0.43428221472786244, 0.4337388249398061, 0.43266215455818363, 0.4319280616507409, 0.4315862946213413, 0.4294983691417697, 0.42864953296553315, 0.42833602968054724, 0.42762503069270213, 0.42705236797776247, 0.42653699165895587, 0.4261065669840741]"
