solver,r,c,comp,time,sing_values
full,10000,400,20,0.1482588052749633,"[3446.430236906101, 3440.307649846468, 3431.61315693991, 3430.0808266839763, 3420.1773008702744, 3412.1411156099216, 3409.9176146759414, 2914.8831268388194, 0.34035124566903596, 0.3395897387762255, 0.3390266236030006, 0.33878849151649093, 0.33783023041046806, 0.33740143429371894, 0.33694073682502296, 0.33658064631241635, 0.33621778509024974, 0.33604382520488113, 0.3354837902609824, 0.33516131814561084]"
randomized,40000,800,2,0.4281021356582641,"[6561.87068071865, 6556.745251157484]"
randomized,100000,800,20,1.3244854927062988,"[9944.551339060066, 9930.932459829568, 9920.7672631766, 9916.659054498305, 9903.83095613212, 9901.465112756214, 9894.425092699763, 9889.221273852405, 9884.816019595877, 9883.22664684429, 9876.597990795164, 9873.396302837124, 9871.46045722407, 9867.6496339184, 9864.268209876636, 9107.924293164835, 0.958003298107861, 0.9570996873099575, 0.9546316560578184, 0.9532556392342216]"
randomized,50000,400,4,0.2974777698516845,"[7023.2408871439, 7011.783543380199, 7006.778747814386, 7002.021523074149]"
full,60000,200,14,0.5004877090454102,"[7462.155953247914, 7456.91134566449, 7446.159408098179, 7057.55259465901, 0.7443676115905085, 0.7433603592656925, 0.7427698943349043, 0.742371531043681, 0.7419527855781485, 0.7406186107628777, 0.7400538723704962, 0.7399490486624466, 0.7392614018273341, 0.7387631532967541]"
full,60000,600,8,1.7191423892974853,"[7763.372071474036, 7758.105307507422, 7756.537694404237, 7742.117041110333, 7739.362688683907, 7733.178126507555, 7725.212598920606, 7722.701861395831]"
randomized,50000,900,6,0.6553614616394043,"[7317.612183942865, 7294.066478910936, 7291.09726234006, 7288.69308453876, 7282.421132830451, 7279.69532232396]"
randomized,100000,500,10,0.7729598999023437,"[9761.627049663288, 9755.274563448374, 9749.085796738154, 9740.190088780959, 9732.047615670843, 9730.06416626885, 9727.31662960154, 9721.981474215458, 9717.802884166967, 9135.752201017116]"
randomized,50000,600,14,0.4590524673461914,"[7151.404476913134, 7141.445411063067, 7135.777008978615, 7128.310213002658, 7122.964199522345, 7115.601253581959, 7113.227016793978, 7109.964269024822, 7105.711581885479, 7094.217104430808, 7088.733291126313, 6425.973339085464, 0.6899837635279464, 0.6883507470199348]"
randomized,30000,400,14,0.2010492086410522,"[5562.591117852822, 5557.485601104816, 5555.713442575877, 5538.068867188153, 5528.492679437543, 5526.946802162319, 5526.141290259714, 4998.705315641226, 0.538214284876423, 0.537663980641351, 0.5358907053402794, 0.5338359382855052, 0.5329577903814934, 0.5315236413789356]"
randomized,30000,500,4,0.2184618711471557,"[5636.09263929136, 5631.967733932165, 5616.145995455368, 5606.764504698654]"
full,10000,100,1,0.0226144552230834,[3160.2583022109793]
full,80000,800,6,3.846070075035095,"[8968.282350418214, 8963.795430771605, 8952.27420974341, 8946.788686512167, 8943.400312013808, 8935.944982017545]"
randomized,50000,100,1,0.0911113977432251,[6717.913307892221]
randomized,60000,200,2,0.1951811552047729,"[7462.155953247916, 7456.911345664493]"
full,20000,100,8,0.0496833324432373,"[4370.04274438359, 4100.394200089637, 0.4342822147278631, 0.43373882493979526, 0.43266215455818907, 0.43192806165075026, 0.4315862946213524, 0.42949836914175693]"
randomized,70000,600,20,0.7393289566040039,"[8330.444667979971, 8328.21817411699, 8315.56598852833, 8309.285502206083, 8308.090174445535, 8294.706248068427, 8290.7450849092, 8289.324091308717, 8286.423547563109, 8282.356705738208, 8277.904501826488, 7609.8857105855595, 0.8063168570880214, 0.8042089280642802, 0.8033280120560617, 0.8013803062184854, 0.8005631032172712, 0.799964439850839, 0.7992756152819583, 0.7987843325221405]"
full,80000,200,18,0.7208132982254029,"[8556.959564117291, 8546.090816549071, 8533.302300275882, 8153.314415897173, 0.8528537823260606, 0.8520945559427664, 0.8517350888939906, 0.851127185374796, 0.8506315293272816, 0.8502811265653145, 0.8497199781950582, 0.8492058498792265, 0.8485589318650972, 0.8479264349129704, 0.8471660962794421, 0.846843287609637, 0.8465337114990049, 0.8459692699932516]"
randomized,60000,400,4,0.3416178941726684,"[7635.555945306965, 7626.171220377026, 7621.33330192202, 7610.324977908191]"
randomized,60000,700,6,0.6113307237625122,"[7836.9003550134275, 7826.71503287598, 7811.637471667328, 7805.644198362288, 7796.594776094417, 7794.7036288695035]"
randomized,40000,200,18,0.1925981283187866,"[6163.9044494333875, 6159.075239921207, 6154.846927805208, 5787.418277875304, 0.6044006541782665, 0.6022346762821325, 0.6011969615196595, 0.6002937229386328, 0.5992837179833327, 0.5986112172133525, 0.5973314414899842, 0.5958225480848883, 0.5945878947449817, 0.5937187564463251, 0.5933511739278191, 0.5927941334978796, 0.5924689956382938, 0.5919785979321687]"
randomized,10000,800,14,0.1331048011779785,"[3695.007605061087, 3689.3502931406615, 3677.968289079681, 3672.9510701105955, 3666.6711338304826, 3662.632179416437, 3660.6443488392474, 3646.0660141846033, 3640.424043677176, 3636.921930641857, 3630.364039564421, 3626.7557530055815, 3621.3560434856413, 3620.8234110187436]"
randomized,80000,700,20,0.9511604309082032,"[8929.394155534495, 8914.937893667402, 8900.592517848403, 8898.425644023335, 8894.712571312255, 8887.388051130494, 8882.849342574631, 8879.95034357832, 8876.19601067958, 8863.382855901902, 8859.947877805233, 8851.710287172446, 8847.744053617842, 8174.287425945162, 0.860480809335178, 0.8599716168222419, 0.8585403660640343, 0.8560322365877071, 0.8555384711627471, 0.8550531861133804]"
full,100000,300,14,1.453759956359863,"[9625.655197757718, 9612.152173788714, 9604.83327609048, 9599.586022572315, 9581.9908539514, 9114.918458567741, 0.9575528108192836, 0.9567970104831409, 0.9563406369564481, 0.9563206346001927, 0.9555943333237995, 0.9551447859278541, 0.9545130400060499, 0.9542253677059112]"
randomized,90000,100,16,0.287056040763855,"[8934.769831021826, 8672.657879516188, 0.8815740492777429, 0.8800285090847737, 0.8792536521808929, 0.8787870306053134, 0.8779609921454027, 0.8773634861174286, 0.8756872597335662, 0.874648723851829, 0.8739120599403755, 0.8730673532594121, 0.8725287550068699, 0.8716183342722723, 0.8703214294610423, 0.8690020245265511]"
randomized,100000,700,18,1.148050594329834,"[9891.363070341366, 9879.409370193383, 9867.582203652328, 9862.128432232454, 9856.58438924016, 9852.458877433737, 9847.750017350221, 9841.381962449177, 9834.920068015363, 9828.243378806043, 9824.512374156342, 9820.530353915528, 9816.903742746916, 9124.382840227623, 0.9551715571776707, 0.9544027074211576, 0.9526019544481674, 0.9514125291519371]"
full,20000,400,6,0.2964521408081054,"[4647.130491872221, 4632.074509830502, 4626.709408021867, 4621.1486839967865, 4616.229465517634, 4611.9469121995535]"
full,20000,900,1,1.0236947536468506,[4941.214944674226]
full,30000,900,8,1.4313036441802978,"[5855.914184098578, 5848.365378601136, 5840.420789495555, 5834.736472871688, 5831.337007363835, 5821.602493393697, 5816.487835875595, 5814.219344792205]"
full,50000,600,18,1.4065773963928223,"[7151.404476913131, 7141.4454110630695, 7135.777008978617, 7128.310213002661, 7122.964199522341, 7115.60125358195, 7113.227016793986, 7109.964269024817, 7105.71158188548, 7094.21710443081, 7088.7332911263065, 6425.973339085465, 0.7084622083384887, 0.708240122473113, 0.7075695934936114, 0.707320100825573, 0.7070525906659477, 0.7061998876489338]"
randomized,10000,800,16,0.1352071523666382,"[3695.007605061086, 3689.3502931406547, 3677.9682890796826, 3672.951070110593, 3666.6711338304845, 3662.6321794164355, 3660.644348839246, 3646.066014184604, 3640.4240436771706, 3636.921930641861, 3630.3640395644197, 3626.7557530055847, 3621.356043485645, 3620.823411018745, 3612.5427401587904, 2901.327783827818]"
full,50000,1000,14,2.896096396446228,"[7369.31117874367, 7347.510291245426, 7345.360604151306, 7342.854177021494, 7336.617665627891, 7334.135696500489, 7323.709892478192, 7317.998086611721, 7310.599986767151, 7305.255851763914, 7302.284995824448, 7298.4855090919855, 7297.890626828548, 7293.53226998935]"
randomized,60000,400,1,0.3268219470977783,[7635.555945306965]
full,90000,1000,10,5.578467392921448,"[9568.277268264252, 9554.080128250931, 9553.197301952749, 9541.8071015918, 9536.927585373229, 9533.268863397625, 9527.149575157298, 9521.182047760381, 9516.057919409874, 9515.598087989765]"
full,90000,200,6,0.8688750505447388,"[9053.656889871376, 9041.312718657553, 9033.674691851422, 8641.084373169642, 0.9025376133436417, 0.9019861112517851]"
full,50000,700,1,1.7498531103134156,[7225.146784089913]
full,10000,400,10,0.1525908946990966,"[3446.430236906101, 3440.307649846468, 3431.61315693991, 3430.0808266839763, 3420.1773008702744, 3412.1411156099216, 3409.9176146759414, 2914.8831268388194, 0.34035124566903596, 0.3395897387762255]"
full,70000,1000,4,4.109825611114502,"[8536.072349595719, 8529.23198990509, 8527.208229328422, 8523.488221931977]"
full,60000,1000,2,3.554818606376648,"[7974.902431822378, 7966.103397670503]"
randomized,10000,300,18,0.0655652999877929,"[3372.9398019143046, 3361.4488381915608, 3347.152813834182, 3336.2594491589853, 3331.159366618798, 2907.99957581276, 0.3286204225151919, 0.32664193144476883, 0.32606564238577634, 0.3244683023085982, 0.32359933659665446, 0.3229877767085111, 0.3227918017425849, 0.3222011100225742, 0.32141862473269406, 0.32029860854186615, 0.3194915812187661, 0.3186829317812352]"
full,30000,100,4,0.0747078895568847,"[5272.332492355383, 5019.635962507878, 0.5264496582982633, 0.5255044742324884]"
full,30000,200,12,0.1672959566116333,"[5397.578042955284, 5393.951531217719, 5371.863598120232, 5016.602031921609, 0.5365983977987091, 0.5363187550923295, 0.5350013489294106, 0.5348818556890172, 0.534195672242567, 0.5338543646342685, 0.532808951843044, 0.5324581327470949]"
randomized,70000,500,14,0.5565559387207031,"[8275.77583908649, 8263.180754907722, 8251.400921319862, 8245.54084256333, 8241.036042125816, 8236.355534975271, 8228.501207620304, 8225.767712108373, 8218.276408660038, 7636.009640037137, 0.800556876760356, 0.7972460655806204, 0.7964837846709332, 0.7943770360035682]"
full,10000,100,8,0.021317720413208,"[3160.2583022109793, 2897.632484680488, 0.3154635744900844, 0.31404658455115547, 0.3122220525193387, 0.3108375684016391, 0.31034707950162965, 0.30960254595661246]"
randomized,90000,300,12,0.4331791639328003,"[9154.277878485624, 9142.055994080465, 9132.50644169928, 9128.771421346964, 9119.672138582906, 8645.157251342298, 0.891980547879764, 0.8900009397584737, 0.8896372620574434, 0.8883757609674837, 0.8867257493230769, 0.8858377177089767]"
randomized,40000,900,2,0.4792860507965087,"[6618.051668514635, 6611.519340913934]"
full,20000,900,6,1.0478591203689576,"[4941.214944674226, 4927.5616942207635, 4922.236671774441, 4917.950959660199, 4909.128859210945, 4905.950906514547]"
randomized,80000,900,4,1.0275751113891602,"[9014.54348073395, 9007.176312824571, 9001.282774821293, 8996.68492058858]"
full,50000,800,4,2.200318932533264,"[7262.90720086619, 7249.008113685047, 7236.8407154279375, 7235.24598794312]"
full,90000,600,10,2.7987001180648803,"[9349.303436613485, 9338.57785169099, 9330.923911426242, 9324.13417963567, 9323.286685089324, 9318.053017553655, 9314.344031275972, 9311.566385121141, 9309.499837996842, 9300.167488379459]"
full,100000,1000,14,6.326307153701782,"[10027.25843468594, 10022.327658611195, 10019.02772889038, 10010.925876711244, 10003.23935624239, 9999.432230179393, 9995.697201353956, 9993.718623777258, 9986.028624627714, 9982.560290132065, 9978.149676721876, 9972.729112588975, 9971.899954941962, 9964.285908156478]"
full,100000,800,20,5.056118488311768,"[9944.551339060086, 9930.93245982956, 9920.7672631766, 9916.659054498286, 9903.830956132117, 9901.465112756205, 9894.425092699743, 9889.2212738524, 9884.81601959587, 9883.226646844287, 9876.597990795162, 9873.39630283713, 9871.460457224068, 9867.649633918405, 9864.268209876625, 9107.924293164831, 0.9858090112426483, 0.9855945441169989, 0.9851617806733639, 0.9848300187945833]"
randomized,20000,200,14,0.0785987854003906,"[4493.50543472152, 4473.265462523512, 4468.596421375504, 4106.863922275754, 0.43529892562820727, 0.43470590164311823, 0.4333450547166442, 0.4324847541925606, 0.4319196104208833, 0.4307751894543422, 0.43024159607466206, 0.4287488280511782, 0.4276360133423045, 0.42731076452002154]"
full,90000,500,20,2.1785985231399536,"[9297.469223543825, 9288.089468973398, 9282.25875782376, 9274.471023932945, 9264.805702551907, 9263.169144136344, 9257.447803404482, 9252.97695111146, 9247.501883770205, 8668.789941746974, 0.9240269675708882, 0.9234891780300725, 0.9232435904729369, 0.9228213812275312, 0.9225800187774554, 0.9221391103329066, 0.92190176602094, 0.9213770033273873, 0.9206695783537774, 0.9205596409193473]"
full,30000,400,1,0.4257454633712768,[5562.591117852819]
randomized,10000,700,1,0.0974205017089843,[3647.2997696905527]
full,80000,100,12,0.5136034727096558,"[8442.642480988943, 8188.778917063274, 0.8427313128751498, 0.8410992109444521, 0.8393778252460264, 0.8391925550814667, 0.8380244490178947, 0.8376377427818585, 0.8371818769989183, 0.8366402741738057, 0.8366239606691319, 0.8357485373890301]"
randomized,50000,200,2,0.1631839036941528,"[6841.235073520958, 6837.4119399642705]"
full,20000,500,1,0.3792786121368408,[4716.999064296405]
randomized,60000,100,20,0.2180351734161377,"[7337.4581082456525, 7099.024701922922, 0.7263084087130871, 0.7248123036283574, 0.7223986073369504, 0.7217207756234336, 0.7209596360088885, 0.7203021673836404, 0.7181396526605104, 0.7175033530880802, 0.7165503057950927, 0.7150299830474995, 0.7148779321690504, 0.7137887273287711, 0.712877983297407, 0.7121050504938706, 0.7112894259128872, 0.7105428662834228, 0.7096708739326675, 0.7083470134285136]"
full,90000,300,6,1.23081316947937,"[9154.277878485633, 9142.055994080452, 9132.506441699281, 9128.771421346968, 9119.672138582897, 8645.157251342294]"
randomized,100000,500,18,0.8743499994277955,"[9761.627049663297, 9755.274563448367, 9749.08579673816, 9740.190088780968, 9732.047615670854, 9730.064166268838, 9727.316629601542, 9721.981474215467, 9717.802884166967, 9135.752201017116, 0.9489538065503343, 0.9454786796171192, 0.943876739523587, 0.9436351563798768, 0.9431547508714072, 0.9424488534832131, 0.939872133504768, 0.9390398875630087]"
randomized,70000,500,20,0.6339027404785156,"[8275.775839086487, 8263.180754907726, 8251.400921319875, 8245.54084256334, 8241.036042125816, 8236.355534975259, 8228.501207620313, 8225.767712108374, 8218.276408660038, 7636.009640037139, 0.8019652981476668, 0.8007654418873839, 0.7991821549859642, 0.7983378076714562, 0.7967987503563266, 0.7953611629968399, 0.7951424225116607, 0.7942052998201152, 0.7927574761932766, 0.7919780400082328]"
full,60000,400,12,1.0355107307434082,"[7635.555945306967, 7626.171220377035, 7621.333301922036, 7610.324977908197, 7603.999028571219, 7601.8373006521915, 7592.252246591809, 7065.086059077654, 0.7589549286704395, 0.7587183182046123, 0.7579554571935029, 0.7574838769792862]"
randomized,50000,300,2,0.2024800300598144,"[6964.436979565702, 6932.833201987833]"
randomized,20000,100,10,0.0423722267150878,"[4370.042744383587, 4100.394200089634, 0.4286657505993728, 0.4264975701893956, 0.42486367158735505, 0.42425941347087304, 0.42394755910946075, 0.4227551379804113, 0.4211420372492417, 0.4199900269052005]"
randomized,30000,400,2,0.1673624515533447,"[5562.591117852821, 5557.485601104817]"
randomized,60000,600,10,0.5308548927307128,"[7763.37207147404, 7758.105307507444, 7756.537694404255, 7742.11704111033, 7739.362688683912, 7733.178126507545, 7725.212598920599, 7722.701861395827, 7720.046853652805, 7714.401195174091]"
randomized,70000,300,18,0.3773296117782593,"[8136.049712128704, 8124.509213792968, 8106.789712942305, 8099.9094827797335, 8094.270589370808, 7609.943056531611, 0.7936609375974623, 0.7916265139691118, 0.790430057501528, 0.7885962461949402, 0.7874555949134999, 0.7859849237585071, 0.7856201772044558, 0.7853612515092995, 0.7839218837562992, 0.7822721886828665, 0.7817981839209401, 0.7802994789663251]"
full,20000,800,16,0.849981713294983,"[4885.549091104875, 4876.06631919358, 4869.117620584574, 4865.023245812144, 4860.671173806547, 4854.1241449598765, 4847.3224114541645, 4842.89084775714, 4836.749213328388, 4832.408752864033, 4829.136962583727, 4826.882776234926, 4822.311399172398, 4819.991537839943, 4816.633463714119, 4090.8325560212365]"
randomized,60000,500,20,0.5359224081039429,"[7706.044897650077, 7698.838713026316, 7688.5943199213025, 7676.809665971402, 7669.651204694845, 7667.793537033351, 7664.467490101182, 7655.621516743655, 7653.199744873874, 7066.251398589636, 0.7461093762091917, 0.7454297526808437, 0.7444707491927182, 0.7431172010233469, 0.7425144414573105, 0.7412959466688076, 0.7405775749573961, 0.7397213603136679, 0.7375927831472234, 0.7366384147366344]"
full,100000,400,16,2.058053660392761,"[9698.84442419006, 9692.28755132852, 9682.997047209408, 9675.955154755547, 9667.079345121068, 9666.052290808833, 9656.612295894252, 9120.512794209433, 0.9651719639500652, 0.963949017845677, 0.9636838945810963, 0.9636358783502604, 0.9630554645703823, 0.9624977564393462, 0.9622288521378266, 0.9614227988290287]"
full,70000,800,6,3.216911458969116,"[8447.265225607714, 8437.8351423023, 8428.483841257143, 8417.470966517647, 8415.719598566819, 8414.5967621019]"
full,90000,800,2,4.408797025680542,"[9471.708486611818, 9459.942172891408]"
randomized,80000,1000,10,1.1421165466308594,"[9075.036994458467, 9054.139527053876, 9046.376968073864, 9044.986071610638, 9041.351968428316, 9031.045860378552, 9029.379554995667, 9024.260346191788, 9020.629890487626, 9016.485170805998]"
randomized,50000,1000,10,0.7116421937942505,"[7369.311178743676, 7347.51029124543, 7345.360604151308, 7342.854177021501, 7336.617665627898, 7334.135696500486, 7323.709892478193, 7317.998086611718, 7310.599986767162, 7305.255851763918]"
randomized,60000,1000,4,0.7909677505493165,"[7970.424269258089, 7959.495364904841, 7946.948257323683, 7939.558323280714]"
randomized,90000,500,2,0.6239698171615601,"[9297.46922354382, 9288.089468973381]"
full,10000,700,4,0.3963326215744018,"[3649.9823830637197, 3627.45412020325, 3621.1148623796767, 3616.4821762394085]"
full,70000,100,2,0.425852370262146,"[7913.004333847332, 7675.890168364743]"
full,100000,900,14,5.366127514839173,"[9995.306715981125, 9986.826983709525, 9970.508227589971, 9967.018548754237, 9958.853911802646, 9955.81330550591, 9949.109690201176, 9942.956766717347, 9940.65598436309, 9937.63888345083, 9932.919710854656, 9926.321744571396, 9920.800753893149, 9919.354288898177]"
randomized,80000,500,20,0.7291839361190796,"[8794.724608715162, 8791.700832278773, 8784.113613584486, 8775.987704084073, 8771.70292572575, 8765.012321879954, 8756.49671720182, 8755.410479586813, 8746.894102989569, 8166.272284978338, 0.8540416189185298, 0.8528749027545742, 0.8505410152608007, 0.8494802546206541, 0.8475214060472622, 0.8472582690691715, 0.8459420163512635, 0.8458175191857443, 0.845235173749195, 0.8429728181221119]"
randomized,90000,200,16,0.425347900390625,"[9053.656889871372, 9041.31271865755, 9033.674691851418, 8641.084373169642, 0.8885254582831476, 0.8856875693569186, 0.88433528499796, 0.8834370411236067, 0.8832172164618208, 0.882090063885705, 0.8812135950653167, 0.8806014032216996, 0.8788953345537067, 0.8785092893751134, 0.8765409991410952, 0.8761573771257289]"
randomized,50000,500,12,0.3986430644989013,"[7089.76039637694, 7083.3089926332495, 7071.190092257074, 7063.217581693521, 7053.122170233777, 7051.456810919266, 7045.779093707962, 7044.664470282393, 7041.449249015893, 6457.086322944696, 0.6850962107462916, 0.6830310369808136]"
randomized,70000,100,16,0.2267528533935547,"[7913.004333847331, 7675.890168364745, 0.7820564772718451, 0.7789320005062452, 0.7780039883357849, 0.7770111712984256, 0.7755724726890053, 0.7751460098077458, 0.7743390310025867, 0.7733895121028503, 0.7719079748493995, 0.7715990726402547, 0.7703186786642949, 0.7696658607656649, 0.76864069052201, 0.767111320593158]"
full,40000,200,10,0.2846608400344849,"[6163.904449433384, 6159.075239921206, 6154.846927805204, 5787.418277875299, 0.6139549550100586, 0.613470308015593, 0.6123848572475137, 0.6120413093984185, 0.6111057318041931, 0.6109773834843286]"
full,90000,600,1,2.786402559280396,[9349.303436613485]
full,50000,500,20,1.083861804008484,"[7089.760396376941, 7083.308992633247, 7071.190092257077, 7063.21758169352, 7053.122170233781, 7051.456810919269, 7045.779093707962, 7044.664470282394, 7041.449249015897, 6457.086322944703, 0.7033665551688171, 0.7026936067202185, 0.7025295631461616, 0.7020178895341354, 0.7015843601768952, 0.7008146404370512, 0.7003273285661689, 0.6999372157821478, 0.6997908278819027, 0.6995877669938001]"
full,70000,500,20,1.6073103666305542,"[8275.775839086484, 8263.180754907731, 8251.400921319875, 8245.540842563349, 8241.036042125821, 8236.355534975257, 8228.50120762032, 8225.767712108378, 8218.276408660042, 7636.009640037136, 0.8214031991801283, 0.821268977261354, 0.8210870845398148, 0.8202761759344898, 0.8196402920171396, 0.8191013799202892, 0.8188964994578806, 0.8183182159121831, 0.8182135708821124, 0.8176885972054398]"
full,100000,600,10,3.2586087465286253,"[9826.661133805515, 9809.78720729009, 9803.832428840133, 9795.585802411482, 9786.859771716694, 9784.091808266869, 9781.01570687551, 9778.199485272524, 9773.59860647069, 9770.625189461773]"
randomized,50000,700,14,0.5379963636398315,"[7225.146784089906, 7200.124670915716, 7195.245158238557, 7186.968824517919, 7185.450533596506, 7175.690896139025, 7167.5133297542, 7163.117814157016, 7159.150422233937, 7155.379036377897, 7151.368974508335, 7147.929675500761, 7144.293455679705, 6459.240421237955]"
randomized,40000,200,16,0.1962071657180786,"[6163.9044494333875, 6159.075239921205, 6154.846927805204, 5787.418277875302, 0.6040563553766503, 0.6013279159469915, 0.5993181643968749, 0.598385581758688, 0.5970987612390365, 0.5962949876550414, 0.5954763532425293, 0.5942693727284819, 0.5937338990504057, 0.5931997707924657, 0.5921804620112486, 0.5918181975248846]"
randomized,90000,1000,1,1.1681838750839233,[9556.704504194533]
randomized,10000,600,8,0.0993425607681274,"[3581.688379953813, 3571.0919206693693, 3565.8605905052736, 3559.355329898017, 3549.8949974675056, 3549.0861963735892, 3543.6043624692675, 3535.499518482376]"
full,80000,800,1,3.866558623313904,[8968.282350418214]
full,40000,500,4,0.8240556240081787,"[6411.968297986344, 6399.859786552823, 6391.203802450272, 6388.112194955377]"
randomized,40000,400,16,0.2703448295593261,"[6338.195755142778, 6332.098212858203, 6326.645100166399, 6313.5558178196125, 6310.4009493657595, 6306.571410438754, 6294.665654718041, 5784.301104082929, 0.614336566790317, 0.6123137785788713, 0.6107878689458887, 0.6100854043820001, 0.6091876444321821, 0.6083262116217137, 0.6079206710187792, 0.6076052189841604]"
randomized,10000,900,4,0.1431553125381469,"[3743.0020786272935, 3726.007070039151, 3723.457249752425, 3718.4299623465067]"
randomized,20000,100,18,0.0551976680755615,"[4370.042744383588, 4100.394200089634, 0.4299696776241484, 0.42790641604930374, 0.4276610096142988, 0.42546316834962167, 0.42518611508478954, 0.4236668864899436, 0.42253628907727775, 0.42156194385711065, 0.4212258191590062, 0.4197328348960074, 0.4193050299902861, 0.41895990651206133, 0.41805093705903995, 0.4175794071835974, 0.4162176416981366, 0.41476895273514763]"
full,90000,800,6,4.436070156097412,"[9471.708486611818, 9459.942172891408, 9455.411569336979, 9446.04097902686, 9443.907863979504, 9436.807568131846]"
full,10000,1000,6,0.7057983636856079,"[3791.571486006295, 3782.313161632109, 3777.386631330084, 3770.2987988507703, 3765.279990495102, 3759.379750384144]"
full,50000,100,16,0.2420736789703369,"[6717.913307892221, 6473.508019446563, 0.6709002031558696, 0.6708193314371169, 0.6695915291863412, 0.6691528988095234, 0.6679521699953778, 0.6674060511790711, 0.6664499297362846, 0.6663251704733905, 0.6655877479118801, 0.6650829867083371, 0.663827460625428, 0.6633222666776445, 0.662843352687439, 0.6623453184576561]"
full,90000,100,16,0.5762052774429322,"[8934.769831021824, 8672.657879516186, 0.892698041523159, 0.8900559425764635, 0.8898792988265203, 0.8889063905745826, 0.888464497232941, 0.8878435767236417, 0.8875053669490957, 0.8862784041546349, 0.8857827683898368, 0.8852707495295515, 0.8846969265033913, 0.8839176690338769, 0.8836789833842055, 0.8832397639548064]"
full,80000,500,14,1.912276077270508,"[8794.724608715165, 8791.700832278775, 8784.113613584486, 8775.987704084086, 8771.70292572576, 8765.012321879958, 8756.496717201813, 8755.410479586813, 8746.89410298957, 8166.27228497833, 0.8744582205829653, 0.8741627633346222, 0.8739867529180665, 0.8733698160504033]"
full,10000,600,14,0.2926612854003906,"[3581.688379953813, 3571.091920669367, 3565.8605905052764, 3559.3553298980137, 3549.894997467505, 3549.0861963735892, 3543.604362469267, 3535.4995184823742, 3529.157668822859, 3526.1053247809805, 3521.7200730889394, 2892.8506591534674, 0.351763797686907, 0.35153960820447105]"
randomized,100000,100,18,0.3739001274108887,"[9405.788986665219, 9130.827451323948, 0.9297818239923842, 0.927409517714859, 0.9269240251671245, 0.9259286072175117, 0.9245770111654216, 0.9233318502453417, 0.9230202441626852, 0.9225145281459755, 0.9214617281866034, 0.9212693030247101, 0.9202230502329475, 0.9178446065248447, 0.9173137202130883, 0.9166807793379994, 0.9156556902018371, 0.9142239047350421]"
full,100000,100,14,0.6748739719390869,"[9405.788986665217, 9130.827451323947, 0.939161214011921, 0.9375596971430314, 0.9370706853283226, 0.9360979944331684, 0.9354235760360761, 0.9347549263750559, 0.9336251511972418, 0.9332143479669835, 0.932623573261912, 0.9323484085655548, 0.9313404360560029, 0.9310476939112512]"
full,30000,400,6,0.420570421218872,"[5562.591117852819, 5557.485601104819, 5555.713442575876, 5538.068867188144, 5528.492679437548, 5526.946802162315]"
full,90000,400,20,1.723037314414978,"[9229.563227149063, 9224.186191252913, 9214.30716805974, 9200.697369125846, 9195.627862739615, 9188.976372487772, 9187.012217502528, 8660.403712612997, 0.9177975986404053, 0.9173100172890508, 0.9167867631781405, 0.916332980198408, 0.9157207674274095, 0.9155165888142207, 0.9151877005886949, 0.914846928630183, 0.9144552239937069, 0.9138976589613145, 0.9135988946338255, 0.9134090205075244]"
randomized,50000,600,20,0.5137598276138305,"[7151.404476913132, 7141.445411063056, 7135.777008978619, 7128.310213002659, 7122.964199522352, 7115.601253581951, 7113.22701679398, 7109.964269024823, 7105.711581885483, 7094.217104430807, 7088.733291126316, 6425.973339085464, 0.6907354290856401, 0.6897787541852215, 0.6875347880590986, 0.686143986253408, 0.6858767345586557, 0.6851089772640727, 0.6844728222603202, 0.6839667282456106]"
full,20000,100,6,0.0473898410797119,"[4370.04274438359, 4100.394200089637, 0.4342822147278631, 0.43373882493979526, 0.43266215455818907, 0.43192806165075026]"
randomized,80000,600,16,0.7849555492401123,"[8850.793013433378, 8847.582351483547, 8841.725261832153, 8832.827929010984, 8827.826000906494, 8821.315327821992, 8820.633913928363, 8818.184374893592, 8813.291272039705, 8803.515655800453, 8800.423791499674, 8144.730720692041, 0.8571536913408311, 0.8563227170933809, 0.8533360445068968, 0.8529371190297029]"
full,80000,100,2,0.5149462461471558,"[8442.642480988943, 8188.778917063274]"
full,40000,800,16,1.7144528865814208,"[6575.154756195011, 6563.350025855017, 6559.7619049057475, 6549.124287969943, 6548.224578388233, 6545.789333878239, 6534.938236797568, 6529.95853750452, 6527.153178564514, 6521.687382591676, 6517.188907531444, 6516.305355880057, 6513.395953558094, 6509.912762477399, 6502.892203065224, 5771.013119273132]"
randomized,10000,100,14,0.0230862379074096,"[3160.2583022109775, 2897.632484680487, 0.3136479988523323, 0.3103997367487373, 0.3082010330331602, 0.3056606613733187, 0.30491843011192, 0.3037007254522618, 0.3030141487062843, 0.3021882108083909, 0.30102627556807904, 0.30038062905890983, 0.2993608495309076, 0.2990672858398308]"
full,30000,600,16,0.7820819616317749,"[5694.9584722118325, 5678.907793510778, 5675.290214976574, 5673.147098493712, 5665.674108841451, 5657.534921652504, 5655.944536198059, 5642.687261088106, 5642.342170607812, 5638.585622020672, 5634.901589141533, 4982.004226355551, 0.5630603699685183, 0.5625497866244953, 0.5620231073455184, 0.5615362817690751]"
