solver,r,c,comp,time,sing_values
randomized,80000,400,6,0.845496416091919,"[85.27088331382753, 84.91453921947705, 84.70391029964685, 84.57689603360613, 84.4573720470501, 84.37901444519204]"
full,40000,600,2,1.653568983078003,"[64.70064165687116, 64.60345241992606]"
full,100000,700,14,4.467179775238037,"[98.91588555472975, 98.79780235232481, 98.67582223965312, 98.62133834013775, 98.56604473390131, 98.52537807489212, 98.47766827994418, 98.41385780656408, 98.34993375084449, 98.28359025742476, 98.24904121113605, 98.20555601570949, 98.16921345754534, 98.10858423814472]"
randomized,70000,600,14,1.3571834564208984,"[81.19063778230158, 81.0440370441983, 80.95843873182577, 80.86418495243994, 80.74327872693549, 80.66345393816945, 80.62867964152133, 80.43600501942208, 80.23285967087541, 80.11661166008177, 80.03759149721763, 79.98455549993696, 79.95969127329467, 79.81830753305412]"
randomized,100000,700,14,2.0881993770599365,"[95.99178428641989, 95.95180385976681, 95.85523242751577, 95.73972652388342, 95.67846731137323, 95.5341038385262, 95.4012049204109, 95.35030440333911, 95.28529226319533, 95.26064900940182, 95.08510724848962, 95.06016531735033, 95.01620777847214, 94.97377311875057]"
randomized,20000,600,10,0.3753058910369873,"[46.66242706615679, 46.54567758532635, 46.449807548399285, 46.29791981230517, 46.157883751470756, 46.08663696030982, 46.04932903197738, 45.84003698246264, 45.752301908959865, 45.6535117252668]"
full,30000,1000,14,1.741752862930298,"[59.05068740464151, 58.99903224755873, 58.90057168364442, 58.83928608489468, 58.81473073653158, 58.69236923774998, 58.66148078153444, 58.59330812545216, 58.513572407350175, 58.500129683029115, 58.48858986359954, 58.4277525471146, 58.384898747723, 58.35405687139945]"
full,100000,600,18,3.921541690826416,"[98.27379489772197, 98.10751519057399, 98.0387177909835, 97.95870383516315, 97.86979854431135, 97.84148133984327, 97.81104910642644, 97.78236658145717, 97.74054697399058, 97.70942649366722, 97.67841594071959, 97.63757253446444, 97.62136844156542, 97.51453352113914, 97.4871919652666, 97.44015313460825, 97.39944575379248, 97.38346605856528]"
full,20000,100,2,0.0758090019226074,"[43.70473805661697, 43.43081226785509]"
full,20000,700,12,0.7216060161590576,"[48.40371493913746, 48.31445942653332, 48.19835321013423, 48.15524432869323, 48.13158820896761, 48.065563371235676, 48.0315764009646, 47.97775440452904, 47.906954140520185, 47.80458188938033, 47.76059979746263, 47.730665821551874]"
randomized,80000,100,14,0.6977388858795166,"[83.28239164071678, 83.17495375288291, 83.08186172460749, 82.91604981479415, 82.85655603898995, 82.71819446654989, 82.67410058509336, 82.55667561528809, 82.48243339244007, 82.38365231449018, 82.30067359417332, 82.16178936343118, 82.14172875856259, 82.01837548848886]"
full,70000,700,12,2.6802210807800293,"[83.99344316248204, 83.90460295317416, 83.80563454452088, 83.78148927383144, 83.67479603969694, 83.59131314561127, 83.54479990413721, 83.47281162565983, 83.4417440909438, 83.35815642506192, 83.32018546172183, 83.27388396094777]"
randomized,100000,900,10,1.8846752643585205,"[97.14716870652823, 96.81991874843266, 96.79068794700312, 96.51265561940671, 96.48283773267431, 96.25311384405461, 96.18286766858678, 96.14087012537134, 96.01797665942838, 95.95385503632644]"
full,30000,400,18,0.4733815193176269,"[55.626267475943685, 55.57537270864572, 55.5575453995463, 55.38103452443569, 55.28850077733187, 55.275749576698274, 55.265447075196924, 55.166382630190206, 55.11196195229088, 55.06958683643216, 55.04963819765306, 54.99827938772883, 54.95343330313815, 54.91649642722683, 54.89511527337763, 54.856344565670646, 54.81430074047367, 54.77868447216118]"
full,70000,600,16,2.1139400005340576,"[83.307098215465, 83.28223465208121, 83.16222925463646, 83.09294090784992, 83.08116090647975, 82.94706255450126, 82.91104347139633, 82.8938271373233, 82.86652170732283, 82.82910792345758, 82.78093587367988, 82.74338522530631, 82.69538847570547, 82.64853336738415, 82.61693532010207, 82.5488690567458]"
full,10000,600,2,0.3752095699310303,"[35.81952859828602, 35.71394555450919]"
full,60000,600,1,2.0366287231445312,[77.63373083823627]
full,30000,1000,18,1.7250428199768066,"[59.05068740464151, 58.99903224755873, 58.90057168364442, 58.83928608489468, 58.81473073653158, 58.69236923774998, 58.66148078153444, 58.59330812545216, 58.513572407350175, 58.500129683029115, 58.48858986359954, 58.4277525471146, 58.384898747723, 58.35405687139945, 58.297620012204476, 58.271428266417246, 58.222174045948066, 58.19993800704602]"
full,50000,100,6,0.8313028812408447,"[67.18011402687739, 67.105374188695, 67.08694221731125, 66.95927756081987, 66.91658916409149, 66.82133756154678]"
full,70000,800,2,3.49218487739563,"[84.47464645743726, 84.37893302165618]"
randomized,60000,1000,14,1.557199239730835,"[77.503572027069, 77.33395730517533, 77.13779140701362, 77.10927711483232, 77.03922862707697, 77.01938817977471, 76.87651957659995, 76.74493687718936, 76.57925633193126, 76.53747764180915, 76.38833090557716, 76.35872876467535, 76.28998973666458, 76.22520590861647]"
randomized,20000,700,8,0.4476983547210693,"[47.15750863285703, 46.967068314304115, 46.847693713656525, 46.69226473228988, 46.52617640166035, 46.4809733039052, 46.42768693687128, 46.31862647912685]"
randomized,80000,800,6,1.2847187519073486,"[86.98592726371416, 86.84908941989238, 86.59754847660344, 86.4799832906945, 86.3718750254453, 86.31959330029883]"
full,10000,1000,4,0.7456488609313965,"[37.91621308808811, 37.82385761192416, 37.77539912454092, 37.707314773319496]"
full,100000,700,18,4.433774471282959,"[98.91588555472975, 98.79780235232481, 98.67582223965312, 98.62133834013775, 98.56604473390131, 98.52537807489212, 98.47766827994418, 98.41385780656408, 98.34993375084449, 98.28359025742476, 98.24904121113605, 98.20555601570949, 98.16921345754534, 98.10858423814472, 98.10011419714537, 98.01404497732487, 98.00690444536399, 97.96542691259818]"
randomized,50000,900,10,1.0306425094604492,"[71.25477526363677, 71.0035276210999, 70.77683303784826, 70.65107535505854, 70.60480857458144, 70.44582932641481, 70.31681109155303, 70.2843632747619, 70.1495423791498, 70.11593005245157]"
randomized,70000,100,6,0.3722341060638428,"[78.09051600093788, 77.97349711390063, 77.7936962761439, 77.63825672101709, 77.48450515508188, 77.40939290499642]"
full,50000,400,1,1.4027049541473389,[70.23301840578537]
randomized,90000,300,8,1.0167903900146484,"[89.60740929513223, 89.52792721650718, 89.23864984043215, 89.10561089682828, 88.9556075429866, 88.72649786895134, 88.7240374826477, 88.60991260232251]"
full,100000,500,2,2.6851999759674072,"[97.61729246596325, 97.55751519994404]"
full,70000,200,20,1.3121581077575684,"[80.35623874019555, 80.23400868933793, 80.1591583393246, 80.03662507111058, 80.00600857544039, 79.962151382182, 79.9190974082858, 79.82236661052902, 79.79211750490948, 79.7498415106845, 79.59474362048127, 79.58782514707701, 79.54845023314643, 79.50619929254673, 79.45022040257734, 79.3675638548089, 79.33471203832272, 79.29012675369837, 79.24270636396135, 79.20384116789295]"
full,90000,300,14,2.099542617797852,"[91.54684774301492, 91.42064172776524, 91.32833082500697, 91.29878368024325, 91.20179286026897, 91.1328219317529, 91.02328510517046, 90.99779920875875, 90.95758785404637, 90.91954720724878, 90.85769386546289, 90.8007460000051, 90.79070916715995, 90.71976106067346]"
randomized,80000,800,10,1.4623935222625732,"[87.18622021604978, 86.96881894423268, 86.85700381928204, 86.733641050106, 86.64268372605238, 86.5082321734813, 86.43447845612936, 86.38092135291787, 86.24150849772948, 86.20078580557207]"
full,20000,600,4,0.5644247531890869,"[47.78954315904596, 47.72599214213628, 47.60995204190831, 47.5919187839148]"
full,70000,100,14,0.4114289283752441,"[79.13005140671476, 78.99342081412946, 78.94549048295556, 78.69917807229464, 78.63040374167483, 78.59352636142272, 78.48798847061146, 78.44060600429285, 78.39493573551923, 78.33832577819851, 78.30061444353848, 78.21091929293415, 78.14433619240852, 78.10266605091603]"
full,60000,700,10,2.3859450817108154,"[78.36934470955345, 78.27533081074209, 78.1166427801686, 78.05755100590379, 77.96643861759148, 77.94733812254215, 77.91323395876678, 77.87624930420596, 77.81366448407296, 77.75837442512048]"
randomized,50000,400,10,0.7380473613739014,"[68.46872287298238, 68.32388529200112, 68.16701048755331, 67.98449286940878, 67.95248410370343, 67.91441299924863, 67.8194811717852, 67.56640778913996, 67.53390929512614, 67.51354853084688]"
randomized,60000,400,16,1.0726754665374756,"[74.82534809940334, 74.48809199027342, 74.43211501767317, 74.17918841117074, 74.14523815087882, 74.01510981691945, 73.95514508085732, 73.87780726976249, 73.80709231925084, 73.71461537649404, 73.54303834118002, 73.44660997639906, 73.40282160580568, 73.25329591400282, 73.20906265047947, 73.06710147084924]"
full,50000,100,14,0.2829856872558594,"[67.18011402687739, 67.105374188695, 67.08694221731125, 66.95927756081987, 66.91658916409149, 66.82133756154678, 66.74447583335329, 66.65533393128854, 66.63267527453553, 66.57469186284388, 66.52312891061649, 66.38304970927564, 66.37464546053346, 66.30985296415578]"
randomized,50000,700,18,1.3693323135375977,"[70.35742270834355, 70.10397603311532, 69.97905141336639, 69.8544603386089, 69.69478770685767, 69.67579898919178, 69.63589538210478, 69.4327457738094, 69.33927311600605, 69.31487256053359, 69.21631101226805, 69.15278723908638, 69.10207687712892, 68.9952914174236, 68.9311196811005, 68.80424529808583, 68.76164686471849, 68.69809438986137]"
randomized,90000,100,18,0.813936710357666,"[88.42272175272858, 88.29447846114454, 88.04827954759241, 87.95473973998116, 87.92152395888336, 87.76902083407282, 87.71636467509971, 87.65982296543903, 87.53317385120262, 87.5072700450899, 87.43255590549131, 87.30612163478877, 87.17278002147775, 87.06550629701863, 87.00477247361269, 86.82105987795558, 86.79934237808867, 86.68963433001817]"
randomized,50000,300,14,0.9103007316589355,"[68.04602844015726, 67.99855175565406, 67.85435453667124, 67.62636313525047, 67.52226432198053, 67.35852442652894, 67.18637651693172, 67.14281537976579, 67.0272453341977, 66.98164238080733, 66.87369940690631, 66.80412788793512, 66.6848053596879, 66.64375228756589]"
full,30000,100,18,0.1532254219055175,"[52.723614633058055, 52.649358863222204, 52.558753032969605, 52.49799235525002, 52.38915630160253, 52.24158494521457, 52.145435740639755, 52.076839115858554, 52.02858382714539, 51.93874075973781, 51.864776720140796, 51.851589612789695, 51.83342996321896, 51.77946857744146, 51.689495021018814, 51.63002409426941, 51.6183739150838, 51.58678984149265]"
randomized,60000,800,20,1.4674551486968994,"[76.85427933213731, 76.59622487695283, 76.49395725901705, 76.31621738900012, 76.28409920573344, 76.16226043676016, 76.03480575233677, 75.96301603910864, 75.84625865756028, 75.80670377033958, 75.67835298940793, 75.65218887292208, 75.57611707789358, 75.48895706014724, 75.34563246905323, 75.22887573970051, 75.1564263707595, 75.0971649710817, 75.04540655136975, 75.01008444381398]"
randomized,40000,900,18,0.9873824119567872,"[64.72768154465749, 64.56739517008634, 64.50208541657913, 64.32052920418212, 64.16252087251446, 64.07021834209768, 63.97022998081597, 63.87337855309174, 63.85037042055879, 63.76341497817898, 63.5647438885688, 63.50597603373179, 63.41372940989282, 63.25454339492058, 63.23124930877509, 63.182207374517155, 63.13700167143149, 63.123782725440925]"
randomized,100000,400,12,1.5448729991912842,"[94.87226487333724, 94.60165343757149, 94.47154512338646, 94.44125193708848, 94.18039908419011, 94.14171040018155, 93.98137765508137, 93.89237702738683, 93.81252471218546, 93.63836653997886, 93.58021534704778, 93.56094868505745]"
randomized,90000,900,6,1.6968750953674316,"[92.2729225737924, 92.04770792834535, 91.99090043005064, 91.85692582394947, 91.79250508849671, 91.54396857218723]"
full,70000,1000,16,5.368897199630737,"[85.36144131660197, 85.29275483481419, 85.27267128294129, 85.23636793148752, 85.11691639716378, 85.07361737457987, 85.01665737545507, 84.94746297004168, 84.94347290664118, 84.89566325769441, 84.83638874129976, 84.81490938566476, 84.79412994645521, 84.74966587943052, 84.70663782482777, 84.69769848421522]"
full,10000,100,18,0.1013703346252441,"[31.60805481024467, 31.565931380348566, 31.40492202432305, 31.257064635734856, 31.099435053805998, 31.040748066479765, 30.96887690867047, 30.897010771484084, 30.834920670292394, 30.80192983383688, 30.72227044349981, 30.67425817891309, 30.627944581522954, 30.61821539543587, 30.589087035425266, 30.503053913213108, 30.441281574577697, 30.37225161389736]"
randomized,60000,900,6,1.0043435096740725,"[76.85547000358265, 76.65687189106374, 76.64641995112791, 76.49741174179384, 76.27086231152452, 76.23760107243626]"
randomized,40000,700,14,0.9495465755462646,"[63.67373022674965, 63.62433067973019, 63.42706995355853, 63.19380884179634, 63.10752354736668, 63.03407412703185, 62.98884837719099, 62.881643817049735, 62.682725234672404, 62.64539563426248, 62.5384543910961, 62.49693792396784, 62.39267866257233, 62.26876507004571]"
full,40000,100,16,0.23545503616333,"[60.39099116129932, 60.30219994747659, 60.26805651177161, 60.1662306541792, 60.126900172735105, 59.98520675923472, 59.9389140852143, 59.90362300944566, 59.86927318369594, 59.80774570599628, 59.63545488011359, 59.55704116456361, 59.52637791947421, 59.51700894633847, 59.41345641119356, 59.333665670477]"
randomized,40000,600,6,0.6755595207214355,"[62.82487968223413, 62.728322155685674, 62.59645894658941, 62.41322557393023, 62.25837757168046, 62.24825021101718]"
randomized,40000,800,16,1.0105233192443848,"[64.0227431948533, 63.992811805731094, 63.763283353661066, 63.72377030469617, 63.62817690941964, 63.48806888101282, 63.40263094978581, 63.35836241263272, 63.31971566618762, 63.23881236174581, 63.213406818922415, 63.145874797523106, 63.01925923280241, 62.81608020722456, 62.72372584648868, 62.67845827154725]"
randomized,10000,1000,12,0.6505916118621826,"[37.036763377585864, 37.00398948125386, 36.95161901240517, 36.73571066979349, 36.712782564513454, 36.592351283658054, 36.562338766553204, 36.47720347227872, 36.318872826424595, 36.226483558547116, 36.14854653029807, 36.061502820420124]"
full,100000,200,14,1.5908758640289309,"[95.21442986928137, 95.15123990655215, 95.01826998508331, 94.98336625191459, 94.86286711944715, 94.85415920486467, 94.76953294304826, 94.66084092024232, 94.62347492595455, 94.58998141017277, 94.52107188002732, 94.49298184708866, 94.47347523248057, 94.40459212926888]"
randomized,20000,700,10,0.6224653720855713,"[47.07916748073864, 47.03123090281132, 46.87704707741012, 46.75315774561973, 46.657125265188846, 46.63798816856743, 46.39049260111841, 46.3542818338266, 46.29669905996084, 46.254892427763174]"
full,100000,100,12,0.6876678466796875,"[94.05853937483096, 93.9165529644077, 93.77228054992355, 93.7169332612309, 93.62234730072016, 93.54573441663388, 93.47784027043004, 93.3730191355082, 93.33796402154222, 93.2855817813184, 93.23505205632343, 93.14683875334245]"
randomized,50000,300,10,0.5885496139526367,"[67.92279920417336, 67.71046117827734, 67.62494798844695, 67.55754512203369, 67.51469815900971, 67.31603788651549, 67.24956071417391, 67.0796929656597, 66.97793233523298, 66.90946398790625]"
randomized,40000,300,1,0.3650269508361816,[61.03159142441364]
full,40000,100,10,0.2015957832336425,"[60.39099116129932, 60.30219994747659, 60.26805651177161, 60.1662306541792, 60.126900172735105, 59.98520675923472, 59.9389140852143, 59.90362300944566, 59.86927318369594, 59.80774570599628]"
randomized,30000,800,18,1.0609798431396484,"[56.6591630648638, 56.377756287958704, 56.342372389404524, 56.24735154346823, 56.16563520718984, 56.04560736845154, 56.02068412828999, 55.94319327258086, 55.91139623780215, 55.80692558549912, 55.708820820957726, 55.66546927571577, 55.60241287587866, 55.48274585909682, 55.460610239707066, 55.32830716450743, 55.22608243153235, 55.155600914223825]"
full,30000,100,14,0.0899727344512939,"[52.723614633058055, 52.649358863222204, 52.558753032969605, 52.49799235525002, 52.38915630160253, 52.24158494521457, 52.145435740639755, 52.076839115858554, 52.02858382714539, 51.93874075973781, 51.864776720140796, 51.851589612789695, 51.83342996321896, 51.77946857744146]"
full,10000,800,14,0.5178916454315186,"[36.95010365789055, 36.89445833321581, 36.7820526099522, 36.73153666171044, 36.67510231133306, 36.627434205712255, 36.60807436277155, 36.46895218543756, 36.40425778976174, 36.37000382119363, 36.30696862634885, 36.267776077575895, 36.21395582704, 36.208255438696376]"
randomized,10000,700,16,0.7992339134216309,"[35.76763369353137, 35.526143086982664, 35.46343917931037, 35.41028349549235, 35.29604672426527, 35.26452957855877, 35.13905438511318, 35.090097900702744, 34.97526949066636, 34.930820112794926, 34.86456504454392, 34.75454475000333, 34.6186284921279, 34.55814843704563, 34.502131327942394, 34.34682708142014]"
full,80000,400,2,1.831926107406616,"[87.3478582457429, 87.27720791522182]"
full,90000,100,1,0.587723970413208,[89.34911178865184]
randomized,20000,200,16,0.7326524257659912,"[44.134897522770906, 43.950446330245505, 43.88820928837707, 43.709424344639466, 43.58685387293815, 43.39397181259644, 43.3459186880332, 43.233965828472876, 43.15521690422716, 43.10105179519629, 42.971096817675075, 42.90612182515056, 42.876028732170305, 42.83527636409783, 42.6696404695135, 42.59653221886522]"
randomized,30000,600,1,0.4477620124816894,[55.20389207377475]
randomized,30000,600,16,0.9253685474395752,"[55.582031468076615, 55.48372123926818, 55.452844974527, 55.28038207435099, 55.22159132108487, 55.10951424060023, 55.05351037249987, 54.86580505034729, 54.8484415308092, 54.794954279725495, 54.75028662913855, 54.64630998956027, 54.5127807345087, 54.43618221264769, 54.33832528911853, 54.26796716353215]"
randomized,20000,400,2,0.2151148319244384,"[45.294870828699494, 44.9889482312196]"
full,20000,900,4,1.4705665111541748,"[49.41244519155414, 49.277466831496604, 49.22241158905296, 49.18059573493123]"
full,70000,800,20,3.673925876617432,"[84.47464645743726, 84.37893302165618, 84.28538182035184, 84.1779385850365, 84.15794463173759, 84.1506865161997, 84.07340445319511, 83.99062024784445, 83.92725227016514, 83.90809265865155, 83.87610357173662, 83.84735731622187, 83.82707574049347, 83.73394927166268, 83.6832134412808, 83.6419868536104, 83.59671696677388, 83.58775129938167, 83.56057114810663, 83.51484952934996]"
full,20000,1000,8,1.9833767414093015,"[49.8254395020497, 49.75634258211722, 49.72834609524285, 49.68820437072712, 49.653617487409434, 49.602885049415875, 49.520665536338505, 49.473739176240706]"
full,40000,900,18,2.01804518699646,"[66.25619501266655, 66.23892885028077, 66.14329276845562, 66.1119693019044, 66.05205919532047, 65.99813916712925, 65.92818975922478, 65.8938672154336, 65.88211259972586, 65.81853165062401, 65.77671664449818, 65.74365709916337, 65.64275353670475, 65.64079051679484, 65.60830569123567, 65.55376616279791, 65.54071196961966, 65.48798535876364]"
full,30000,800,14,1.2556118965148926,"[58.065405388689186, 57.94377582338483, 57.87133358057751, 57.83298180683878, 57.79315017210703, 57.71274632397981, 57.68635308760377, 57.61680694165584, 57.525175181674115, 57.49503391547989, 57.46642585556681, 57.41116069579128, 57.38695771481964, 57.3773012317904]"
randomized,100000,400,20,1.5724802017211914,"[94.89424748133413, 94.65465104467333, 94.52805920985952, 94.46408910513813, 94.43129650270882, 94.28975856240751, 94.21244359406808, 94.17116777198433, 93.9604005430491, 93.91442981460943, 93.84144687361808, 93.74260766278071, 93.73529343506603, 93.671641729955, 93.4726897098025, 93.3278276106517, 93.28826872538815, 93.24558464030606, 93.15170290027473, 93.11853413415733]"
full,50000,500,8,1.2193949222564695,"[70.89867469255186, 70.83387099462435, 70.71275971374706, 70.63321869194552, 70.53132352127562, 70.51917698636245, 70.45996652353602, 70.45078900479315]"
full,40000,400,4,0.6952273845672607,"[63.382313646688814, 63.32133190261212, 63.266459634856126, 63.13561254252258]"
randomized,40000,1000,20,1.4028794765472412,"[65.11940267797934, 64.9159362689185, 64.83812915945451, 64.67915883761734, 64.60809812413542, 64.56818518730479, 64.4386682064956, 64.39043639484983, 64.29838461442618, 64.25663032651478, 64.16636826730084, 64.05617623927365, 63.98433954374899, 63.923609554350676, 63.82998203005997, 63.8143014243822, 63.72830016465652, 63.6348466205955, 63.575348579306656, 63.52501792984905]"
full,80000,500,1,1.9697906970977783,[87.94894933208519]
full,90000,800,8,4.910803079605103,"[94.71831839368274, 94.60061724481376, 94.55415120528107, 94.46051612325546, 94.44018531131547, 94.3682239229751, 94.27474483292681, 94.2256182476711]"
randomized,40000,800,14,1.1051478385925293,"[64.09928339365216, 63.94617521498065, 63.78939099228029, 63.74716612203546, 63.53703853476209, 63.47772361098057, 63.38712438046041, 63.297193689397545, 63.222361872828785, 63.17145098228194, 63.10523150975226, 63.05570330076649, 62.92927050040119, 62.86400755958106]"
full,60000,600,6,1.864161252975464,"[77.63373083823627, 77.58162075483389, 77.56596284084878, 77.42123946541797, 77.39574821550198, 77.33376866881383]"
full,90000,800,12,4.825877189636231,"[94.71831839368274, 94.60061724481376, 94.55415120528107, 94.46051612325546, 94.44018531131547, 94.3682239229751, 94.27474483292681, 94.2256182476711, 94.19186237248213, 94.13272241649423, 94.0692646588251, 94.01937378233248]"
randomized,60000,900,18,1.271168231964111,"[77.06327333546383, 77.02296812739212, 76.84993111831423, 76.78404076845236, 76.65290428883658, 76.6249558264946, 76.54307449213032, 76.45558202025326, 76.43791348800818, 76.32089533233075, 76.16343023636098, 76.02580572017276, 76.00713692482748, 75.89546542080049, 75.79061829065745, 75.71568420564256, 75.67693511505038, 75.4820406760391]"
full,10000,300,18,0.1337635517120361,"[33.7379478116755, 33.616884087775766, 33.471876799010644, 33.39123212710757, 33.33875950094799, 33.29055740414972, 33.2430992322697, 33.203736804354975, 33.19967375178993, 33.13085166928143, 33.0750650629375, 33.035724212564794, 32.956545908148165, 32.90412220247953, 32.863652168503954, 32.79927456623153, 32.78858290669509, 32.71127467668833]"
full,40000,400,8,0.6692550182342529,"[63.382313646688814, 63.32133190261212, 63.266459634856126, 63.13561254252258, 63.10807852803778, 63.065743640109304, 62.95198352026639, 62.94033248508431]"
randomized,20000,500,12,0.6454861164093018,"[46.19968183082961, 45.986648932900025, 45.832606211423695, 45.667907656909016, 45.567390445484214, 45.55373036961438, 45.43700891396364, 45.32459630329732, 45.2115663607311, 45.09536179224564, 44.98466383643083, 44.95344319040684]"
full,10000,1000,18,1.428380012512207,"[37.91621308808811, 37.82385761192416, 37.77539912454092, 37.707314773319496, 37.654015667961694, 37.595326048166605, 37.52947329890188, 37.49120380782945, 37.47552442565862, 37.41426741935679, 37.37891564172466, 37.27331237655585, 37.26768119907652, 37.215112096475934, 37.2130296245896, 37.172240769990744, 37.15137945982279, 37.09682760839776]"
full,70000,600,12,2.1484215259552,"[83.307098215465, 83.28223465208121, 83.16222925463646, 83.09294090784992, 83.08116090647975, 82.94706255450126, 82.91104347139633, 82.8938271373233, 82.86652170732283, 82.82910792345758, 82.78093587367988, 82.74338522530631]"
randomized,80000,200,20,0.9849793910980223,"[84.14514733241072, 84.0189684521905, 83.98552969027783, 83.7954031521589, 83.65318870614361, 83.60530200111786, 83.50677703437373, 83.42175206629437, 83.37182617069034, 83.31691389595083, 83.29834628818512, 83.13683908542232, 83.10417822207283, 83.07134935997479, 82.84958403961788, 82.7223675716853, 82.60278973832878, 82.49985650104239, 82.45589711983963, 82.30724880002612]"
full,100000,500,1,2.8709070682525635,[97.61729246596325]
full,40000,200,2,0.3509855270385742,"[61.63913400095617, 61.59573948213089]"
full,90000,800,16,4.386421203613281,"[94.71831839368274, 94.60061724481376, 94.55415120528107, 94.46051612325546, 94.44018531131547, 94.3682239229751, 94.27474483292681, 94.2256182476711, 94.19186237248213, 94.13272241649423, 94.0692646588251, 94.01937378233248, 94.01228681643913, 94.0013762561049, 93.94172441139851, 93.92874095990932]"
randomized,30000,900,8,0.7221593856811523,"[56.79888372030854, 56.71544078735624, 56.70705327112287, 56.60057815621857, 56.4636768316992, 56.38345210029403, 56.249285188876975, 56.11830852904472]"
randomized,50000,700,4,0.7362608909606934,"[70.01173668859164, 69.79670055878711, 69.67774706085828, 69.56112689235927]"
full,60000,800,14,2.858556032180786,"[78.7692469885586, 78.65764199469896, 78.59319783972458, 78.54349390384262, 78.46633446458192, 78.4033023014831, 78.38850927443889, 78.33606894094346, 78.32052469071853, 78.21883451813873, 78.19662672808255, 78.16266783154084, 78.1413999809236, 78.11003984645798]"
randomized,20000,1000,14,0.889315128326416,"[48.690135676721916, 48.4315412089366, 48.3127693277941, 48.276449939579855, 48.180321519263785, 48.10708137954711, 47.99614317237496, 47.90495251767594, 47.8420387816444, 47.717069388528444, 47.6631454995234, 47.60416959536187, 47.51530671878446, 47.41992389425667]"
full,90000,300,18,1.392222881317139,"[91.54684774301492, 91.42064172776524, 91.32833082500697, 91.29878368024325, 91.20179286026897, 91.1328219317529, 91.02328510517046, 90.99779920875875, 90.95758785404637, 90.91954720724878, 90.85769386546289, 90.8007460000051, 90.79070916715995, 90.71976106067346, 90.71639692609395, 90.63619438493826, 90.59870803160396, 90.53683767472653]"
full,90000,100,12,0.6801908016204834,"[89.34911178865184, 89.27876076324532, 89.02741319912047, 88.99358507141588, 88.89688289530066, 88.84772619459272, 88.80514823523485, 88.7522749947685, 88.64804276571111, 88.62553126976476, 88.57028624062777, 88.49364652893496]"
full,60000,500,6,1.5466704368591309,"[77.06052488410535, 76.99020325444823, 76.88746174450336, 76.76830018490301, 76.69657628060295, 76.67793674859843]"
full,70000,200,18,0.8373599052429199,"[80.35623874019555, 80.23400868933793, 80.1591583393246, 80.03662507111058, 80.00600857544039, 79.962151382182, 79.9190974082858, 79.82236661052902, 79.79211750490948, 79.7498415106845, 79.59474362048127, 79.58782514707701, 79.54845023314643, 79.50619929254673, 79.45022040257734, 79.3675638548089, 79.33471203832272, 79.29012675369837]"
randomized,80000,400,16,1.3180389404296875,"[85.46846646820957, 85.11905533997212, 84.97242557945071, 84.95444480204193, 84.87826185865018, 84.79038070367974, 84.71722147540463, 84.61505533625947, 84.34364925153284, 84.31871136295362, 84.22118341290731, 84.12336533028144, 84.09456012825852, 83.88974709758831, 83.84530945957354, 83.82718113749839]"
randomized,100000,400,16,1.230832815170288,"[94.87811949032127, 94.69131036870402, 94.48503405871686, 94.3911162328032, 94.30846175190027, 94.24823604907725, 94.1807077772723, 93.90110492216648, 93.82263020421775, 93.7326846826738, 93.71837240648247, 93.55156073282602, 93.5094579798626, 93.38575903484816, 93.3717292560359, 93.2734764078356]"
randomized,50000,800,14,1.0473697185516355,"[70.8038794577647, 70.57147151084514, 70.43397450426687, 70.24166045844821, 70.20269832451676, 70.06555756202745, 69.93914865587155, 69.83988553085953, 69.7389828446412, 69.68840093185665, 69.63687008564501, 69.45846134603956, 69.41094434366666, 69.35412274033924]"
randomized,90000,700,18,1.5204312801361084,"[91.56943371462042, 91.50704561805749, 91.42556247324916, 91.3579810629399, 91.26306763954419, 91.21293439114787, 91.0509894810629, 90.87296746142174, 90.83459267864805, 90.79818539317128, 90.69007848519078, 90.5392135110486, 90.48229134342476, 90.40878158140077, 90.36446602806068, 90.22163586583056, 90.20293427149095, 90.12804255090964]"
randomized,60000,1000,12,1.5202713012695312,"[77.55043165824702, 77.42075320462716, 77.10545625037737, 76.94174554188383, 76.85633714177322, 76.7446951367842, 76.68956372792016, 76.6282926239745, 76.44761259558165, 76.39338223665045, 76.37478718014485, 76.22956733204924]"
randomized,50000,400,14,1.0452501773834229,"[68.94708551160016, 68.71081812425234, 68.32968080808548, 68.28425398389905, 68.12879814696356, 68.02647017849976, 67.99991168806706, 67.86070723185105, 67.6741740675537, 67.63440266005519, 67.56943424974865, 67.55595289878478, 67.44066176996333, 67.24678216900816]"
randomized,80000,500,1,0.6943485736846924,[85.32351343527857]
full,40000,300,6,0.4730825424194336,"[62.72050187884604, 62.55873236393738, 62.3951682022303, 62.375189044011115, 62.30105875950281, 62.24156772135928]"
full,50000,800,16,2.404249429702759,"[72.62910061455663, 72.49396113740035, 72.374625883202, 72.35279117636298, 72.33978612252562, 72.24991625718967, 72.17555500083756, 72.15501815829973, 72.1283204720974, 72.0964392160632, 72.04167085279573, 71.98701946687986, 71.97058551901647, 71.94334916718304, 71.87697034891688, 71.82999803554405]"
full,60000,700,12,2.307900905609131,"[78.36934470955345, 78.27533081074209, 78.1166427801686, 78.05755100590379, 77.96643861759148, 77.94733812254215, 77.91323395876678, 77.87624930420596, 77.81366448407296, 77.75837442512048, 77.64871195156427, 77.59620975786406]"
